gene_name,safe,efficacy,window_rank,ot_genetic_supported,ot_genetic_max,ot_genetic_n_diseases,tractable,is_iei,freimer_hit,freimer_min_fdr,freimer_dir,freimer_marker,arce_hit,arce_min_fdr,arce_dir,any_hit
PGGHG,False,-0.0140346644507613,2725,False,,,,False,,,,,,,,
PITRM1,True,0.2602604769808948,2726,False,0.0,,False,False,,,,,,,,
DIXDC1,False,-0.0144226617588644,2727,False,,,,False,,,,,,,,
MAP4K1,False,0.0344879880642898,2728,False,,,,False,,,,,,,,
TRMT11,False,-0.0151895533040779,2729,False,,,,False,,,,,,,,
CBLL1,False,-0.0154647359472064,2730,False,,,,False,,,,,,,,
CEP250,False,0.1598522659644309,2731,False,,,,False,,,,,,,,
NSMAF,False,0.3193193377668006,2732,False,,,,False,,,,,,,,
OTUB2,False,-0.0161053161850704,2733,False,,,,False,,,,,,,,
QRSL1,True,1.092656803474663,2734,False,0.0,,False,False,,,,,,,,
REXO4,False,0.3246649905780143,2735,False,,,,False,,,,,,,,
TMEM147,False,-0.0167445338684769,2736,False,,,,False,,,,,,,,
GPR65,False,0.0316076004997918,2737,False,,,,False,,,,,,,,
MAPK6,False,-0.0168531124075504,2738,False,,,,False,,,,,,,,
SPSB2,False,0.3121429902070821,2739,False,,,,False,,,,,,,,
ACAA2,False,0.1099797945953057,2740,False,,,,False,,,,,,,,
DHX30,False,-0.0173052206725818,2741,False,,,,False,,,,,,,,
BMAL2,False,0.0080284736331388,2742,False,,,,False,,,,,,,,
SRSF8,False,-0.0174637711636124,2743,False,,,,False,,,,,,,,
LCP1,False,-0.0177048673915034,2744,False,,,,False,,,,,,,,
OSBPL8,False,-0.0178222011173083,2745,False,,,,False,,,,,,,,
PTBP3,False,0.41543708476503,2746,False,,,,False,,,,,,,,
PSMB8,False,0.3031694233865917,2747,False,,,,True,,,,,,,,
CASC3,True,0.9501822835566784,2748,True,0.1538848353261321,1.0,False,False,,,,,,,,
MRI1,False,0.5193970849200296,2749,False,,,,False,,,,,,,,
BPNT2,False,-0.0145511764694075,2750,False,,,,False,,,,,,,,
ZNF25,False,0.122883965804117,2751,False,,,,False,False,0.810585,pos_regulator,IL2RA,False,0.972385,loss_raises_IL2RA,0.0
SH3GL1,True,0.44587328223318,2752,False,0.0,,True,False,,,,,,,,
ADGRG1,False,-0.0187841266599078,2753,False,,,,False,,,,,,,,
ZNF862,False,0.1224525959245522,2754,False,,,,False,,,,,,,,
YIPF3,False,-0.0190164593238709,2755,False,,,,False,,,,,,,,
CCDC88C,False,-0.0191439658243678,2756,False,,,,False,,,,,,,,
SLTM,False,0.6473450263193441,2757,False,,,,False,,,,,,,,
GALNT7,False,0.2379874474515041,2758,False,,,,False,,,,,,,,
XIAP,False,0.3089718448328923,2759,False,,,,True,,,,,,,,
KDM2A,False,0.1402730088505531,2760,False,,,,False,,,,,,,,
PEX11A,False,0.1998604039671397,2761,False,,,,False,,,,,,,,
LRIG1,False,-0.0202744021195625,2762,False,,,,False,,,,,,,,
TXNIP,False,0.6528737403493432,2763,False,,,,False,,,,,,,,
ELK1,False,0.258720474523896,2764,False,,,,False,False,0.745271,neg_regulator,CTLA4,False,0.999996,loss_lowers_IL2RA,0.0
RMI1,False,-0.0209947835128448,2765,False,,,,False,,,,,,,,
LSM1,False,0.6716849417317172,2766,False,,,,False,,,,,,,,
ABCA7,False,-0.0213880827148785,2767,False,,,,False,,,,,,,,
AAAS,False,0.2112949887304696,2768,False,,,,False,,,,,,,,
FBXO6,False,0.3781051215388982,2769,False,,,,False,,,,,,,,
QTRT1,False,-0.021611213004479,2770,False,,,,False,,,,,,,,
CPT2,False,-0.0218569246307342,2771,False,,,,False,,,,,,,,
FOXP4,False,0.2162883131783716,2772,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.982568,loss_raises_IL2RA,0.0
ELOA,False,0.4515141477119504,2773,False,,,,False,,,,,,,,
DNAJB6,False,0.2970908590036512,2774,False,,,,False,,,,,,,,
EMC10,False,0.4607485726766274,2775,False,,,,False,,,,,,,,
PPM1G,False,-0.02305729551929,2776,False,,,,False,,,,,,,,
CNIH1,False,-0.0178338827253206,2777,False,,,,False,,,,,,,,
STAMBPL1,False,0.3001472254382621,2778,False,,,,False,,,,,,,,
OTUD7B,False,0.7756290594301029,2779,False,,,,False,,,,,,,,
DVL3,False,-0.0232921022314074,2780,False,,,,False,,,,,,,,
DIS3L2,False,0.2124123011907744,2781,False,,,,False,,,,,,,,
RAB9A,False,0.2025117828650367,2782,False,,,,False,,,,,,,,
SEC11C,False,-0.0243756689240726,2783,False,,,,False,,,,,,,,
MON1A,False,-0.0244023468709915,2784,False,,,,False,,,,,,,,
NFKBIZ,False,-0.0253973192819021,2785,False,,,,False,,,,,,,,
RAB28,False,0.0871749872564405,2786,False,,,,False,,,,,,,,
HBEGF,False,0.5990325301882822,2787,False,,,,False,,,,,,,,
NTAN1,False,0.2388724327926696,2788,False,,,,False,,,,,,,,
PIGV,False,0.0126102902455254,2789,False,,,,False,,,,,,,,
IRAK1BP1,False,-0.0258546333406461,2790,False,,,,False,,,,,,,,
USP36,False,-0.0259812045126315,2791,False,,,,False,,,,,,,,
CBR3,False,0.6795942916692028,2792,False,,,,False,,,,,,,,
CTNNA1,False,0.3095035329318557,2793,False,,,,False,,,,,,,,
MAPKAPK5,False,-0.0261527373877353,2794,False,,,,False,,,,,,,,
MAP7D3,False,-0.0264429331371184,2795,False,,,,False,,,,,,,,
DYRK2,False,-0.0264732281553941,2796,False,,,,False,,,,,,,,
SHKBP1,False,0.0204947895905695,2797,False,,,,False,,,,,,,,
USP44,False,0.0074488847170443,2798,False,,,,False,,,,,,,,
REEP5,False,0.3479968778633757,2799,False,,,,False,,,,,,,,
TOMM5,False,0.1606997749551102,2800,False,,,,False,,,,,,,,
LONRF1,False,0.0762294161792911,2801,False,,,,False,,,,,,,,
NDUFB7,False,0.250399888548668,2802,False,,,,False,,,,,,,,
CHMP1A,False,0.4526879749239964,2803,False,,,,False,,,,,,,,
CARM1,False,-0.0284421195578844,2804,False,,,,False,,,,,,,,
LIMK2,False,-0.0286157810831326,2805,False,,,,False,,,,,,,,
COPG2,False,-0.0287906046934747,2806,False,,,,False,,,,,,,,
GADD45GIP1,False,-0.0290595005250119,2807,False,,,,False,,,,,,,,
TMEM167B,False,0.254451242977145,2808,False,,,,False,,,,,,,,
CDYL,False,-0.0293424422330818,2809,False,,,,False,,,,,,,,
NOCT,False,-0.0296570506584394,2810,False,,,,False,,,,,,,,
ABCD3,False,0.4069385865819243,2811,False,,,,False,,,,,,,,
ANKRD9,False,-0.029842705441219,2812,False,,,,False,,,,,,,,
EFCAB14,False,-0.0298564980925513,2813,False,,,,False,,,,,,,,
TMEM241,False,-0.0299399495103335,2814,False,,,,False,,,,,,,,
P4HA2,False,0.4737244839601836,2815,False,,,,False,,,,,,,,
TMCO4,False,0.0701429853272437,2816,False,,,,False,,,,,,,,
CFAP36,False,-0.0301204948000933,2817,False,,,,False,,,,,,,,
CCND2,False,0.3548616635621214,2818,False,,,,False,,,,,,,,
ZNF682,False,-0.0301768750328735,2819,False,,,,False,False,0.393349,neg_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
DNAJC13,False,-0.030203402441863,2820,False,,,,False,,,,,,,,
SMIM29,False,-0.0302197384659392,2821,False,,,,False,,,,,,,,
LSM5,False,-0.0303438625443943,2822,False,,,,False,,,,,,,,
FAM89B,False,1.032225190915672,2823,False,,,,False,,,,,,,,
GID8,False,0.3418562988630174,2824,False,,,,False,,,,,,,,
AKAP8L,False,0.7095107272912384,2825,False,,,,False,,,,,,,,
PICK1,False,-0.0309680459271241,2826,False,,,,False,,,,,,,,
TRAF1,False,0.1339858542063989,2827,False,,,,False,,,,,,,,
ARHGAP12,False,-0.0312594353477445,2828,False,,,,False,,,,,,,,
FHL3,False,0.528480477442772,2829,False,,,,False,,,,,,,,
IRS2,False,-0.0315254112060538,2830,False,,,,False,,,,,,,,
CITED4,False,-0.0316512705168153,2831,False,,,,False,,,,,,,,
VAMP4,False,-0.0316549761291335,2832,False,,,,False,,,,,,,,
GBP4,False,-0.0316915021596345,2833,False,,,,False,,,,,,,,
ADD2,False,-0.0317860607258926,2834,False,,,,False,,,,,,,,
SNTA1,False,0.0453247845504903,2835,False,,,,False,,,,,,,,
EBP,False,-0.032390936475791,2836,False,,,,False,,,,,,,,
SPG21,False,0.5890331169072923,2837,False,,,,False,,,,,,,,
CPEB4,False,0.3121334013979155,2838,False,,,,False,,,,,,,,
PTGES2,False,0.1064610452166888,2839,False,,,,False,,,,,,,,
AGBL5,False,0.3047643738574953,2840,False,,,,False,,,,,,,,
MAPKAPK3,False,0.6608047368587098,2841,False,,,,False,,,,,,,,
RHOB,False,-0.0335639659966656,2842,False,,,,False,,,,,,,,
CCDC117,False,-0.0338936246973308,2843,False,,,,False,,,,,,,,
COX20,False,0.3260598851549314,2844,False,,,,False,,,,,,,,
SLAIN2,False,0.1073291312299685,2845,False,,,,False,,,,,,,,
XRN1,False,-0.0342386356995959,2846,False,,,,False,,,,,,,,
SLC48A1,False,0.2103996907483158,2847,False,,,,False,,,,,,,,
RCAN1,False,0.1342395214837215,2848,False,,,,False,,,,,,,,
ZFP69B,False,0.2988248449643826,2849,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
OGFOD2,False,-0.0349088319847053,2850,False,,,,False,,,,,,,,
PYGB,False,0.0609474088010597,2851,False,,,,False,,,,,,,,
SUV39H1,False,0.3024593422626552,2852,False,,,,False,,,,,,,,
CMTR1,False,0.4358153573866005,2853,False,,,,False,,,,,,,,
MTMR9,False,-0.0351847029305178,2854,False,,,,False,,,,,,,,
BLTP3B,False,-0.03524277148841,2855,False,,,,False,,,,,,,,
IFT22,False,-0.0353128724397958,2856,False,,,,False,,,,,,,,
CEP78,False,-0.035376817994403,2857,False,,,,False,,,,,,,,
CCM2,False,0.2861786604855124,2858,False,,,,False,,,,,,,,
SAC3D1,False,0.2189994856120216,2859,False,,,,False,,,,,,,,
AZIN1,False,0.2117121120536943,2860,False,,,,False,,,,,,,,
CDPF1,False,-0.0357783223301488,2861,False,,,,False,,,,,,,,
E2F1,False,-0.0358940296743254,2862,False,,,,False,False,0.058292,neg_regulator,CTLA4,False,0.999996,loss_lowers_IL2RA,0.0
SRI,False,0.2482138080133293,2863,False,,,,False,,,,,,,,
DTWD2,False,0.1761660083879989,2864,False,,,,False,,,,,,,,
IFT52,False,-0.0363459167339799,2865,False,,,,False,,,,,,,,
PRX,False,0.1992708303709926,2866,False,,,,False,,,,,,,,
CD74,False,-0.0366002264518868,2867,False,,,,False,,,,,,,,
ACADVL,False,-0.036623687341924,2868,False,,,,False,,,,,,,,
EDC4,False,-0.0373037951486522,2869,False,,,,False,,,,,,,,
AIF1,False,-0.0373497557513211,2870,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.973586,loss_lowers_IL2RA,0.0
PABIR3,False,0.0965585143718832,2871,False,,,,False,,,,,,,,
ARHGAP26,False,-0.0375858192654896,2872,False,,,,False,,,,,,,,
HIKESHI,False,0.2580026458282469,2873,False,,,,False,,,,,,,,
FBXO32,False,-0.0377676387174891,2874,False,,,,False,,,,,,,,
SYNJ2,False,-0.0262113481004544,2875,False,,,,False,,,,,,,,
BABAM1,False,0.0390612368215111,2876,False,,,,False,,,,,,,,
PSD4,False,-0.0383678099149781,2877,False,,,,False,,,,,,,,
LZTR1,False,0.7949353228294692,2878,False,,,,False,,,,,,,,
TRAT1,False,-0.0384261140438432,2879,False,,,,False,,,,,,,,
HSD17B8,False,0.3758283693862214,2880,False,,,,False,,,,,,,,
DUS3L,False,-0.0387923536857376,2881,False,,,,False,,,,,,,,
LIMA1,False,0.6447977894157926,2882,False,,,,False,,,,,,,,
KLHL20,False,-0.0392985584666737,2883,False,,,,False,,,,,,,,
BSDC1,False,0.189555707588634,2884,False,,,,False,,,,,,,,
LFNG,False,-0.0399519810486577,2885,False,,,,False,,,,,,,,
ATN1,False,0.1152940545827988,2886,False,,,,False,,,,,,,,
TRIM37,False,0.1042771963285971,2887,False,,,,False,,,,,,,,
RHOT2,False,0.7722664358142695,2888,False,,,,False,,,,,,,,
LARP4,False,-0.0404209789304527,2889,False,,,,False,,,,,,,,
GZMH,False,-0.0404457198433081,2890,False,,,,False,,,,,,,,
LRP5,False,0.6597890375889219,2891,False,,,,False,,,,,,,,
DOK2,False,0.0078264668712882,2892,False,,,,False,,,,,,,,
NDUFV2,False,-0.0407071465556088,2893,False,,,,False,,,,,,,,
PFN2,False,0.2891674285660411,2894,False,,,,False,,,,,,,,
IDS,False,0.1950458797431457,2895,False,,,,False,,,,,,,,
ERCC1,True,0.5093845941580475,2896,False,0.0,,False,False,,,,,,,,
ELP5,False,-0.0415195299099341,2897,False,,,,False,,,,,,,,
TCTN3,False,-0.0415707839960429,2898,False,,,,False,,,,,,,,
HSD17B10,False,0.0658599788007982,2899,False,,,,False,,,,,,,,
TRAM2,False,0.7490494902666697,2900,False,,,,False,,,,,,,,
ZNF304,False,0.2545196580447896,2901,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
UBE2E1,False,-0.0419892897364093,2902,False,,,,False,,,,,,,,
SZRD1,False,0.5611701168499215,2903,False,,,,False,,,,,,,,
GTF2I,False,-0.0420902503048761,2904,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
ZNF155,False,0.0763190022601189,2905,False,,,,False,,,,,,,,
SRD5A3,False,-0.0421830120188993,2906,False,,,,False,,,,,,,,
PHKA2,False,-0.042203208722843,2907,False,,,,False,,,,,,,,
CXCR3,False,0.0663148980182182,2908,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
DBNL,False,0.1394032224210651,2909,False,,,,False,,,,,,,,
ZMYM2,False,-0.0425998836820543,2910,False,,,,False,,,,,,,,
LGALSL,False,-0.0429204835218836,2911,False,,,,False,,,,,,,,
SP4,False,0.3228052056150529,2912,False,,,,False,False,0.231782,neg_regulator,CTLA4,False,0.999996,loss_lowers_IL2RA,0.0
IFI44,False,0.4959285473655302,2913,False,,,,False,,,,,,,,
ITPRIPL2,False,-0.0439741494865892,2914,False,,,,False,,,,,,,,
TIMM17A,False,0.2516224453285555,2915,False,,,,False,,,,,,,,
AIP,False,0.1716753216474499,2916,False,,,,False,,,,,,,,
TXNL1,False,-0.0443224763096934,2917,False,,,,False,,,,,,,,
ZNF280C,False,-0.0443333608106328,2918,False,,,,False,,,,,,,,
MAD2L1BP,False,0.4553851787332929,2919,False,,,,False,,,,,,,,
FAHD2B,False,-0.0447164022861226,2920,False,,,,False,,,,,,,,
PLEKHM3,False,0.4599207860555538,2921,False,,,,False,,,,,,,,
ANKRD40,False,-0.0450485866020159,2922,False,,,,False,,,,,,,,
RHBDD1,False,0.4143314363660668,2923,False,,,,False,,,,,,,,
CGAS,False,-0.0454878849638626,2924,False,,,,False,,,,,,,,
RPUSD3,False,0.0791884410301207,2925,False,,,,False,,,,,,,,
MAMLD1,False,-0.045544824188743,2926,False,,,,False,,,,,,,,
ZNF512,False,-0.0456667562013265,2927,False,,,,False,,,,,,,,
MND1,False,0.7516061268145766,2928,False,,,,False,,,,,,,,
ZCCHC3,False,-0.0460111599443797,2929,False,,,,False,,,,,,,,
SELENOM,False,0.1581356072457688,2930,False,,,,False,,,,,,,,
PERP,False,0.2932046273312059,2931,False,,,,False,,,,,,,,
ITPA,False,-0.0464768918134437,2932,False,,,,False,,,,,,,,
FBXW8,False,-0.0465852743547713,2933,False,,,,False,,,,,,,,
ZNF548,False,-0.0468897179327442,2934,False,,,,False,False,0.937944,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
C18orf54,False,0.0144397242273158,2935,False,,,,False,,,,,,,,
ALDH5A1,False,0.0151330965041532,2936,False,,,,False,,,,,,,,
KIF2C,False,0.7912882417671403,2937,False,,,,False,,,,,,,,
ZNF445,False,0.5287861637099165,2938,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
KIF1C,False,-0.0476149328409505,2939,False,,,,False,,,,,,,,
SUB1,False,-0.0478142531046803,2940,False,,,,False,,,,,,,,
DARS2,False,0.229749892508166,2941,False,,,,False,,,,,,,,
SYNGR3,False,0.3716223010032816,2942,False,,,,False,,,,,,,,
C11orf58,False,-0.0480754695387202,2943,False,,,,False,,,,,,,,
PRCC,False,0.0983938670091224,2944,False,,,,False,,,,,,,,
INAFM1,False,0.4860102072107067,2945,False,,,,False,,,,,,,,
SNX25,False,0.7103494576887437,2946,False,,,,False,,,,,,,,
KBTBD8,False,-0.0495517801961501,2947,False,,,,False,,,,,,,,
TOM1L2,False,-0.049983791552362,2948,False,,,,False,,,,,,,,
UQCC4,False,-0.0500431600773149,2949,False,,,,False,,,,,,,,
PPIL1,False,0.5923356229496901,2950,False,,,,False,,,,,,,,
JADE1,False,0.4700850945413958,2951,False,,,,False,,,,,,,,
ERBIN,False,-0.0502454678289256,2952,False,,,,True,,,,,,,,
THAP5,False,0.6046212639816457,2953,False,,,,False,,,,,,,,
TMEM267,False,0.8242893911446573,2954,False,,,,False,,,,,,,,
FES,False,-0.0503861396645496,2955,False,,,,False,,,,,,,,
IAH1,False,-0.0505925750875906,2956,False,,,,False,,,,,,,,
BAZ1A,False,0.5294813343909535,2957,False,,,,False,,,,,,,,
DPP8,False,-0.0510452284601755,2958,False,,,,False,,,,,,,,
PLEC,False,0.5442357651812533,2959,False,,,,False,,,,,,,,
FIS1,False,0.6646258652832725,2960,False,,,,False,,,,,,,,
SEC23B,False,-0.0162707622788738,2961,False,,,,False,,,,,,,,
DR1,True,0.9273669745524232,2962,True,0.3026032940728855,1.0,False,False,,,,,,,,
SUOX,False,0.1566672886731274,2963,False,,,,False,,,,,,,,
SLC29A1,False,0.050146594930363,2964,False,,,,False,,,,,,,,
DHX34,False,-0.0522332753233566,2965,False,,,,False,,,,,,,,
ZBTB37,False,0.0031778004604753,2966,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
PPP4R1,False,0.1333640080458875,2967,False,,,,False,,,,,,,,
ZCCHC4,False,0.1877766501446165,2968,False,,,,False,,,,,,,,
NIPA2,False,-0.0172190263333393,2969,False,,,,False,,,,,,,,
ITGAV,False,0.2738657250998647,2970,False,,,,False,,,,,,,,
ENPP4,False,-0.0540161888851841,2971,False,,,,False,,,,,,,,
INPP5E,False,0.1129734249644902,2972,False,,,,False,,,,,,,,
CAPZA2,False,0.4407243318550633,2973,False,,,,False,,,,,,,,
TMEM164,False,0.0684579625552876,2974,False,,,,False,,,,,,,,
RAP1A,False,0.362435942129085,2975,False,,,,False,,,,,,,,
IRAK1,False,-0.0544857914756855,2976,False,,,,True,,,,,,,,
OSER1,False,-0.0544912598368431,2977,False,,,,False,,,,,,,,
CNIH4,False,-0.0545869547408149,2978,False,,,,False,,,,,,,,
TAB3,False,0.4524915971811924,2979,False,,,,False,,,,,,,,
ZEB1,False,-0.0086800773286881,2980,False,,,,False,True,0.004177,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,1.0
UBE2D4,False,0.1556373087460938,2981,False,,,,False,,,,,,,,
SSR2,False,-0.0552699130757153,2982,False,,,,False,,,,,,,,
RFFL,False,0.5526147800344234,2983,False,,,,False,,,,,,,,
LY9,False,0.2274453802807924,2984,False,,,,False,,,,,,,,
TMEM68,False,0.1660212512064263,2985,False,,,,False,,,,,,,,
PARD6B,False,-0.056276023420591,2986,False,,,,False,,,,,,,,
ARFIP2,False,-0.0564506986193025,2987,False,,,,False,,,,,,,,
THEM6,False,0.2999466227935434,2988,False,,,,False,,,,,,,,
GLMN,False,0.7910719723585339,2989,False,,,,False,,,,,,,,
HDAC2,False,0.0549808058937574,2990,False,,,,False,,,,,,,,
ZNF138,False,-0.0569566063362636,2991,False,,,,False,,,,,,,,
RHEBL1,False,0.3975685752624452,2992,False,,,,False,,,,,,,,
SFI1,False,-0.057498225072175,2993,False,,,,False,,,,,,,,
IFT88,False,0.4574381952708092,2994,False,,,,False,,,,,,,,
STAG1,False,0.4801348710103316,2995,False,,,,False,,,,,,,,
KPNA5,False,-0.0577914690308692,2996,False,,,,False,,,,,,,,
DLG1,False,-0.0579635791344504,2997,False,,,,False,,,,,,,,
IMPA2,False,-0.0579754035192818,2998,False,,,,False,,,,,,,,
MLLT10,False,0.2491434758840586,2999,False,,,,False,,,,,,,,
DNPEP,False,0.4534980177911394,3000,False,,,,False,,,,,,,,
PTPN2,True,0.4063156358689874,3001,True,0.762018770396247,12.0,True,False,,,,,,,,
CRIM1,False,-0.0585831335601165,3002,False,,,,False,,,,,,,,
GTF3C4,False,-0.0586805657196814,3003,False,,,,False,,,,,,,,
MAF,False,0.7040954457930018,3004,False,,,,False,True,0.000275,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,1.0
NRAS,False,-0.0590100211812147,3005,False,,,,False,,,,,,,,
TMUB1,False,-0.0591028223869378,3006,False,,,,False,,,,,,,,
KRI1,False,0.0862511191703766,3007,False,,,,False,,,,,,,,
RCN3,False,-0.0246641123816999,3008,False,,,,False,,,,,,,,
PCTP,False,-0.0594959139791707,3009,False,,,,False,,,,,,,,
CD46,False,0.6674354290488433,3010,False,,,,True,,,,,,,,
CERK,False,0.4886068511154048,3011,False,,,,False,,,,,,,,
SERPINB8,False,-0.059761201564668,3012,False,,,,False,,,,,,,,
SMARCC1,False,1.326334862890541,3013,False,,,,False,,,,,,,,
PDIA5,False,-0.0603743896009838,3014,False,,,,False,,,,,,,,
SLC37A3,False,-0.0605172664853135,3015,False,,,,False,,,,,,,,
APOL1,False,-0.060568898442064,3016,False,,,,True,,,,,,,,
PHYKPL,False,-0.0329531474807243,3017,False,,,,False,,,,,,,,
CEP70,False,-0.0607937460255393,3018,False,,,,False,,,,,,,,
PLCL2,False,0.6830374855972251,3019,False,,,,False,,,,,,,,
PCYOX1L,False,-0.0611553097789192,3020,False,,,,False,,,,,,,,
MSL2,False,0.4117514681213355,3021,False,,,,False,,,,,,,,
OSTM1,False,0.4403942882687051,3022,False,,,,True,,,,,,,,
LCMT1,False,-0.0622700937845572,3023,False,,,,False,,,,,,,,
AGPAT5,False,-0.0623121261309184,3024,False,,,,False,,,,,,,,
PIM3,False,0.9784350325475424,3025,False,,,,False,,,,,,,,
ZNF85,False,-0.062488989960074,3026,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
PLA2G4A,False,-0.0625979225589798,3027,False,,,,False,,,,,,,,
HSPH1,False,-0.0626245723186139,3028,False,,,,False,,,,,,,,
RRP1B,False,-0.0628959756408724,3029,False,,,,False,,,,,,,,
ZNF213,False,-0.0629972516290091,3030,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.480316,loss_lowers_IL2RA,0.0
TRIM41,False,-0.0306193254888958,3031,False,,,,False,,,,,,,,
POFUT1,False,0.4190980049432449,3032,False,,,,False,,,,,,,,
ZNF646,False,0.2432764728402968,3033,False,,,,False,,,,,,,,
UBR2,False,-0.0634795825039206,3034,False,,,,False,,,,,,,,
RNASEH1,False,-0.0637299005879989,3035,False,,,,False,,,,,,,,
TMBIM1,False,-0.0639757487730295,3036,False,,,,False,,,,,,,,
PUS3,False,0.1464380572893046,3037,False,,,,False,,,,,,,,
VASP,False,0.5886530053330609,3038,False,,,,False,,,,,,,,
ZXDC,False,-0.0646658039257146,3039,False,,,,False,,,,,,,,
TMEM62,False,-0.0646876751765918,3040,False,,,,False,,,,,,,,
C5orf34,False,0.2162260143083422,3041,False,,,,False,,,,,,,,
CD84,False,0.139459824086618,3042,False,,,,False,,,,,,,,
KDM4C,False,0.5945970758831365,3043,False,,,,False,,,,,,,,
CPNE8,False,-0.0649653257594325,3044,False,,,,False,,,,,,,,
ITPKC,False,-0.0650066518289506,3045,False,,,,False,,,,,,,,
COX7A2L,False,-0.0651945967724375,3046,False,,,,False,,,,,,,,
PEF1,False,0.5176711025011537,3047,False,,,,False,,,,,,,,
HMGXB3,True,1.2107307133885763,3048,False,0.0,,False,False,,,,,,,,
CRYBG1,False,-0.0656307721428955,3049,False,,,,False,,,,,,,,
INO80C,False,-0.0657368109597633,3050,False,,,,False,,,,,,,,
GATB,False,0.0487266970397239,3051,False,,,,False,,,,,,,,
NAT1,False,0.1887283687109233,3052,False,,,,False,,,,,,,,
SERPINB6,False,0.3900121680609684,3053,False,,,,False,,,,,,,,
ZNF76,False,-0.0664638047567606,3054,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
TRIM8,False,0.0334998934029129,3055,False,,,,False,,,,,,,,
ERC1,False,-0.0665370316941961,3056,False,,,,False,,,,,,,,
FBXW4,False,-0.0666137267724576,3057,False,,,,False,,,,,,,,
SHFL,False,-0.028137172299261,3058,False,,,,False,,,,,,,,
LMO4,False,0.4811571788489028,3059,False,,,,False,,,,,,,,
ATRN,False,-0.0671995052396841,3060,False,,,,False,,,,,,,,
GMFB,False,-0.0672168732871091,3061,False,,,,False,,,,,,,,
TCEAL1,False,-0.0672964044916589,3062,False,,,,False,,,,,,,,
DHX32,False,0.5026915944526852,3063,False,,,,False,,,,,,,,
RNF181,False,-0.0677616070270525,3064,False,,,,False,,,,,,,,
PDXK,False,0.3713217228024802,3065,False,,,,False,,,,,,,,
RAD18,False,0.0649167550181996,3066,False,,,,False,,,,,,,,
RAB5C,False,0.2900314621734304,3067,False,,,,False,,,,,,,,
ZNF263,False,-0.0678902778407847,3068,False,,,,False,False,0.904658,neg_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
ARF6,False,0.1526233602363532,3069,False,,,,False,,,,,,,,
SHMT2,False,0.1235196547523001,3070,False,,,,False,,,,,,,,
C12orf76,False,0.1133206538788864,3071,False,,,,False,,,,,,,,
EZH1,False,-0.0681582138441439,3072,False,,,,False,,,,,,,,
MTM1,False,0.7420600520085809,3073,False,,,,False,,,,,,,,
SYTL3,False,0.0592777297750984,3074,False,,,,False,,,,,,,,
ANKRD52,False,0.2741531550870739,3075,False,,,,False,,,,,,,,
ABCC1,False,0.2856136713499098,3076,False,,,,False,,,,,,,,
EHBP1,False,0.9372910727189954,3077,False,,,,False,,,,,,,,
SYPL1,False,0.2017266717749167,3078,False,,,,False,,,,,,,,
GMNN,False,0.0207059796559102,3079,False,,,,False,,,,,,,,
RXRB,False,0.6836368492226536,3080,False,,,,False,True,0.001142,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,1.0
CAMK2G,False,0.1589688500530366,3081,False,,,,False,,,,,,,,
PRDX2,False,0.237025129300078,3082,False,,,,False,,,,,,,,
GTF3A,False,0.0972610821002234,3083,False,,,,True,False,0.299092,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
KPNA2,False,0.7842455885021656,3084,False,,,,False,,,,,,,,
SDCBP,False,0.9529814182533832,3085,False,,,,False,,,,,,,,
ZNF32,False,0.6018860395368375,3086,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
ACBD3,False,-0.0701141455081642,3087,False,,,,False,,,,,,,,
ARHGAP11A,False,0.4340956352879775,3088,False,,,,False,,,,,,,,
TM2D1,False,-0.0696657054715992,3089,False,,,,False,,,,,,,,
TMBIM6,False,0.6596412071227723,3090,False,,,,False,,,,,,,,
DNAJC21,False,-0.0711242278221852,3091,False,,,,True,,,,,,,,
TRIM25,False,-0.0712385392416028,3092,False,,,,False,,,,,,,,
PEX26,False,-0.0712787265815753,3093,False,,,,False,,,,,,,,
