gene_name,efficacy,module_suppression,z_induction_matched,z_expression_matched_recovery_control,z_effector_positive_control,in_naive_top100,is_il2_axis
LRRN3,0.19356787239667028,0.14469295160637963,2.1105806344211575,2.749173584997161,5.836009901381314,False,False
LRSAM1,0.14612675999524072,0.31181202911668354,1.8115912923063704,2.0139392016690296,1.2359540859619649,False,False
LSM1,0.4159782564129273,0.2322275369014177,1.590929165482965,2.5724618534600237,8.314360348652155,False,False
LSM10,0.2111207910857047,0.6900427237980895,2.604596048933301,3.3610254154158197,2.2734781944341727,False,False
LSM11,0.016809044871479273,0.19983056808511415,1.4880755738662212,1.443531940950079,0.5461077253710414,False,False
LSM12,0.3889893993618898,0.32312101622422534,2.3152022979060907,3.784649642344995,6.447238351754312,False,False
LSM14A,0.2989951691852184,0.14508916716375905,1.5962228225137294,1.593952272886284,7.186421984163745,False,False
LSM14B,0.13196150382282212,0.2017684272593922,1.8270397726164007,1.9660046788033292,2.4694170527324237,False,False
LSM5,0.2253934516920708,-0.17469842938913238,-1.707601285087849,-1.7737655619718529,3.2694643802536536,False,False
LSP1,0.23528121650451794,-0.173910911505421,-2.8090798798190413,-3.025265191977703,5.11968123879647,False,False
LSS,0.34121936128940433,0.1467943593290531,1.0805683578674647,1.357904108476692,6.937887358797201,False,False
LTA,0.6117794277567056,0.4120521859990226,2.4462308128856494,3.8415753530801893,10.70096362734019,False,False
LTA4H,0.2805917114310432,0.0041511504807406,-0.2462552652069995,-0.04930826605227989,7.942036480583449,False,False
LTBP3,-0.043727036856580526,-0.012880462014840709,0.27739929225239407,0.10040594664911741,-0.1054441632017638,False,False
LTBP4,0.17862751873326488,-0.10322512013630734,-1.6196289485306765,-1.7768954233795047,5.253197682799458,False,False
LTN1,0.30660400667693466,-0.037305270321667194,-0.585227231079723,-0.6207214793924274,6.073544336418026,False,False
LUC7L,0.19934389939589892,-0.1676747975870967,-2.184716866036997,-3.3817932377683655,6.594695305499522,False,False
LUC7L3,1.1389306184719317,0.9487927051054107,3.302365149771693,4.057384997942962,13.860908294685146,True,False
LUZP1,0.1896364827407524,-0.1164829811702172,-1.079845426650615,-1.575779572202888,5.6084322136669345,False,False
LXN,0.21701836968532007,0.1482300352719095,1.3659233510311843,2.3896899999043013,4.763665300602556,False,False
LY6E,0.18809466254606377,0.02968669414985925,-0.23210808443236117,-0.04190337024819001,4.423632004496558,False,False
LY75,0.24796507798600942,0.34001613025450045,4.272363136531887,5.664997850707992,6.274947584927849,False,False
LY9,0.14118798421486645,0.09454262235926257,0.7575380271948309,1.2624033027436075,4.491219503554776,False,False
LY96,-0.11930243640381377,-0.1490698743145913,-1.531901027730702,-1.5791750540649285,-4.17497896531876,False,False
LYAR,0.5302175025863107,0.03713079500529501,-0.3295127718617644,0.3587587699804289,9.353449606582528,False,False
LYPLA1,0.4163726649421733,0.45449180952790713,4.244700583976101,6.1970673053382175,7.861750844686219,False,False
LYPLAL1,0.012802188312595053,-0.4008193380302853,-4.519590642832693,-5.866776791907388,-0.10402803034791047,False,False
LYRM1,-0.26303780399030074,-0.052859771996736526,-0.23157348454093363,-1.0022801848045142,-5.625818137496824,False,False
LYRM2,0.11640698133851402,0.024066886321331065,0.08222587736681312,0.018117756057121785,3.4695960620154245,False,False
LYRM7,0.06455089283190318,-0.0660425733981861,-1.2812741318328311,-1.1168340256762,2.025795008607796,False,False
LYRM9,0.3902911774930544,0.016296870592567656,-0.3630679308698293,0.08908579705532674,8.756223001777801,False,False
LYSMD2,-0.0009901565499603748,0.3041838061892324,3.6664717791448207,5.971596297035111,0.4451218639058871,False,False
LYSMD3,0.3142581604770385,-0.11948788202910994,-1.5865175403509708,-1.9201432981415696,10.167445230945063,False,False
LYSMD4,0.1473812861222541,0.2741921610302395,2.9234042968227274,4.045275711849516,3.280913689634233,False,False
LYST,0.18425014312379062,-0.1353774079018169,-2.8301425608010713,-2.743027392568813,6.3279475264009575,False,False
LZTR1,0.44085834856377915,0.5360127737124761,3.1161861847418297,4.924000553313436,6.724950735915943,False,False
LZTS1,-0.05536956689320505,-0.24464967598517737,-2.6359598000178766,-3.6407949758834888,-1.06692608289788,False,False
LZTS2,0.5497832163964631,0.08392327609989378,0.6453699566648408,1.3342250889068217,15.468239967037094,False,False
M6PR,0.29131258570123464,0.24756571039971378,3.2411579236884966,4.481606055147949,10.232425824393953,False,False
MACO1,-0.13462517387233675,0.15940690785646439,1.1710109249986622,1.4885254552302987,-3.312932027776183,False,False
MACROD1,0.03149499344181095,0.03411600593891409,0.5425655351965201,0.4815936209214281,1.6967874768461064,False,False
MAD2L1BP,0.5309288631797244,0.25034918925828403,1.8077830914662316,2.1519576065096326,11.834704462067965,False,False
MADD,0.4157515761326067,0.38142436370253563,3.277609089138236,5.230636187075963,10.939251140925434,False,False
MAEA,0.4553017666039523,0.376408872505029,2.6361749656016977,3.8970038495429815,8.401943500033678,False,False
MAF,0.46050704139634036,0.29199073732727104,2.741974265612032,4.223629017705709,9.396387388339685,False,False
MAFG,-0.2821846376900794,0.11895827742086516,2.133698676019519,1.9440973016372107,-6.864133798001458,False,False
MAFK,0.39294970142509555,0.07882093037996027,0.24739374996889682,0.7887587094659276,7.68310628287382,False,False
MAGED1,0.22742770209151786,0.32330780290067196,3.7971339474763304,6.1018030628009186,5.295508170127992,False,False
MAGED2,0.5176227808697149,0.31446170517139965,2.1977037742443826,3.71007433469125,10.490504801107699,False,False
MAGEF1,0.06814468797529116,0.06601212835974163,0.6534836796767104,1.003081128435625,1.4340958144407387,False,False
MAGEH1,0.03885700163664296,-0.012480570624272028,-0.19459535130053207,-0.5159919110768244,1.5268515750509088,False,False
MAGI3,-0.03662700632412452,-0.04946365114301443,-0.7715455754076261,-0.8013852687660125,-1.2498486395900597,False,False
MAGOHB,0.20281991478987038,-0.07865690108802584,-0.9001405938665911,-1.0951979732819397,5.9973827933649595,False,False
MAGT1,-0.030362481833435595,0.3118229889207416,2.72855514144297,4.019974203438842,-1.174665874875181,False,False
MAL,0.14259985777607653,-0.06231437219927708,-1.48369609505462,-1.6702272265375135,5.248700814584919,False,False
MALSU1,0.2883147375541739,0.2933533075782988,1.697694857060665,2.4055524468104768,5.076294376505164,False,False
MALT1,0.6177352062950376,0.20885811497767767,0.9852633114346729,1.9529197880473772,7.468622890227673,False,False
MAML1,0.24564610805828124,0.32590778296192485,3.515743269255663,6.536164612440611,6.722120409807179,False,False
MAML2,-0.2450999602151569,-0.3486778521392908,-3.898043290966636,-4.87830721373802,-6.948733463942827,False,False
MAMLD1,0.10486969249905087,-0.24817097167639682,-2.9675431817783777,-4.54963837309321,4.052074810141984,False,False
MAN1A1,0.3781340643254225,0.32412276251448524,2.2680165892131616,3.397229162353463,6.546863047494425,False,False
MAN1B1,0.06451602216111496,0.1701207218898667,1.8758209932508105,2.9663016235409714,2.3852559011947663,False,False
MAN2A1,0.20709249412175268,0.04198623779747221,0.16193124204838188,0.8635935549776906,3.4358446550115707,False,False
MAN2A2,0.12796720495680347,0.6051842061181864,6.7494856574419915,7.239954833933056,3.3674282787914587,False,False
MAN2B2,0.3271689249522751,0.25063766363180345,2.9964687712855254,4.2157081299134935,10.738468605565267,False,False
MANBA,-0.3048423363834445,0.10641742911603716,1.2372233258682814,1.4070758419672174,-9.069788118224366,False,False
MANBAL,0.38722785075515276,0.48139142162270016,5.576680321380605,6.490832855871898,11.068643011515322,False,False
MANEA,-0.15002286476374138,-0.06005912398298582,-0.9056453866361438,-1.0912586556607229,-3.75034182693037,False,False
MANF,0.37931780220242217,0.32804309328397113,2.81710013944293,4.156182072428747,9.945180428005207,False,False
MAP1LC3B,-0.20398780613322742,-0.1779029799832238,-2.3036193099138798,-3.214474711272697,-5.49256039472171,False,False
MAP1S,-0.11324336865800433,0.12590470992856556,0.29175776576654805,0.6477628858936313,-3.168086832086536,False,False
MAP2K1,0.5025886192452163,0.3636032102836503,3.4652995205825126,5.031365298709701,11.373581113068912,False,False
MAP2K2,0.18255383185169194,0.12002237968974644,1.5169589351001307,2.266271739007109,6.321490181598134,False,False
MAP2K3,0.2997027427118155,0.40274735374583137,4.611421868426078,6.617856715252528,7.423146807775692,False,False
MAP2K4,0.33795283900326467,-0.14660440664738417,-1.8291214211626174,-1.8715273768317209,6.715770490446993,False,False
MAP2K5,-0.1262367472590995,0.3136161058727238,2.7046875948217046,3.6125774089517377,-2.579109940935215,False,False
MAP2K6,0.3083063162775943,-0.43072834962772,-5.153091325563382,-6.819061297520513,8.393036738713839,False,False
MAP3K1,-0.12476581950249965,0.17204224401050144,1.617370176449608,1.8214808283801036,-4.174423583449103,False,False
MAP3K10,0.07348976915818639,-0.05679484373993344,-0.9631784721424241,-1.0896352763236796,1.6044595293201296,False,False
MAP3K11,-7.330441439989954e-05,0.07864329218864441,0.5117096655306748,0.8937996443753652,-0.34737597141195137,False,False
MAP3K13,0.030304878418974113,0.24077612231485546,2.8860526686766255,3.378222279410101,0.43193083331737314,False,False
MAP3K2,0.11050243350473465,0.5402141239093099,4.729731812550722,7.7311734152977385,2.5264364837519424,False,False
MAP3K21,-0.0010717457298596855,-0.3992548425578409,-5.072221130896099,-7.506770792031749,-0.3025638203138718,False,False
MAP3K3,0.15007785586931277,0.4175330450137456,7.898762064842686,8.690790308329312,5.190445236316237,False,False
MAP3K4,0.3236879842115741,0.07937883001027836,0.13050983184129078,0.8172586102692889,6.1897007257178185,False,False
MAP3K5,0.49059561954345554,0.21944470951954523,1.3460920977822424,1.7144155582728648,6.3450548798537465,False,False
MAP3K6,0.11512225162005052,0.2320610632499059,1.8969793159292652,3.7100587582581137,3.886207719995889,False,False
MAP3K8,-0.034784702613251284,0.3759164863990413,2.6364655997651045,3.3512248230612802,-1.1212761934531408,False,False
MAP3K9,0.0602157668909058,-0.060675813919968076,-1.5444000289321447,-1.6662220605569715,2.4037164021152164,False,False
MAP4K1,0.019294655416160822,-0.11763208794097106,-1.50626524471125,-2.3183780669629273,0.4615346702847698,False,False
MAP4K2,0.48772433763951994,0.0719115353292889,-0.10095984214597385,0.3644270626478401,7.7343222444061785,False,False
MAP4K3,0.10565582234994508,0.08030656766560343,0.9695478664175671,1.2431184717936097,3.62643681269484,False,False
MAP4K4,0.23202029392996337,0.12038345515934958,1.1972496387974394,1.8079032632017997,6.864125349442278,False,False
MAP4K5,0.10368907400697935,0.22892699152645138,3.2211568388936502,3.9326558489468666,3.594881462867467,False,False
MAP7D1,0.2047517336322926,-0.08446638327505854,-1.0875328449975492,-1.1432730758163632,6.1758545172992045,False,False
MAP7D3,0.15856528171570972,-0.2534855311839945,-2.3300567990396424,-3.9731425527224213,4.057080684937609,False,False
MAP9,0.3045033222006168,0.1479778207010693,1.9605641095145714,2.105951080926234,9.437803715005218,False,False
MAPK1,0.395123380003497,0.14319155779149798,0.9102902990563838,1.3448618448947944,7.902378958722897,False,False
MAPK12,-0.21066023242019583,0.04432864114642143,0.6921486061499442,0.9020147003819599,-4.722553987024027,False,False
MAPK13,0.005976837310299743,-0.028196587874036696,-1.0388797308917284,-0.9358433276544713,-0.40606498876852914,False,False
MAPK14,0.23724738963937853,0.7309318797455894,5.320056025518404,6.788328803989704,3.231931030839441,False,False
MAPK1IP1L,0.5939206224866211,-0.15934062314530215,-1.8037571615140955,-2.628090167662994,16.86438016642767,False,False
MAPK3,0.31609053748252336,0.41166263735956615,4.291204997769873,5.490381859303409,9.663703802529737,False,False
MAPK6,0.0930235682753846,-0.038266867192255125,-0.8621155252192167,-0.8524945959292988,2.7633373148486684,False,False
MAPK7,0.0003357897512614727,0.0850556859255044,0.5437739877139243,1.121210363955538,-1.0012609321060133,False,False
MAPK8,-0.008947066411110427,0.020627339060107868,0.30421157541520055,0.6817372970204647,0.45989226295957125,False,False
MAPK8IP3,0.027026532050513197,0.023029942582878802,0.315556338173713,0.6295482324771755,0.7241442876605035,False,False
MAPK9,0.40822173439664766,0.5428023810705377,5.488718621621886,5.065420007108026,9.002425351565657,False,False
MAPKAP1,0.3955531679384876,-0.3054726446668307,-2.4235385499227005,-3.217834354619177,5.805030588045266,False,False
MAPKAPK2,0.35499564949714113,0.018243017709917493,0.038152069300418666,-0.012071046571214522,8.769749771407113,False,False
MAPKAPK3,0.5236860924051143,0.23259704146120283,1.3555505000637544,2.1374057920344613,10.83557818303531,False,False
MAPKAPK5,0.048749385168775916,0.10233746500064929,1.1778118699168079,1.1642509008928814,1.3010454693758768,False,False
MAPKBP1,0.3162269885888236,0.3234089271475871,4.270706994878213,4.991341048510236,10.136121076787912,False,False
MAPRE1,0.18987427398678847,-0.4143423618127902,-4.978294879085964,-7.9814863513023235,5.048329056352146,False,False
MAPRE2,0.09485617827886017,-0.04000957193784416,-0.7063989089625966,-0.6873134182677669,3.4834172798501712,False,False
MAPRE3,0.25502016255632043,0.6606665824850401,3.111322084378375,4.233842387437653,3.1033614955300743,False,False
MARCHF7,0.30609550734516233,0.08786289269725482,0.8254867730821753,0.9097487145813825,8.51342227179596,False,False
MARCHF8,0.024233393462054664,0.19460164341661665,2.5068594563752096,3.3543806086134356,0.7328769842537931,False,False
MARCKSL1,0.21639353432692587,-0.027934314579599433,-0.4463374449675704,-0.5188119715668039,5.600925102276802,False,False
MARK2,0.07259273936506361,0.1974844914705803,1.4726674174014964,2.7906919588334818,0.891450959684771,False,False
MARK3,0.4436738593794871,0.22689824965265062,2.3121318486479976,3.605483837311321,12.099938900692168,False,False
MAST2,-0.2392081743273593,-0.13006778392526838,-1.1863491426298736,-1.4386579573312686,-6.205485869713481,False,False
MATK,0.19979113167937612,-0.0895188502036035,-1.6622020754642013,-1.238911581873072,3.5207116406406187,False,False
MAU2,0.36778919835342094,0.3127615704304642,3.7062292730046402,4.36439283888673,8.118609898740496,False,False
MAVS,0.09669593715079827,-0.24228835103308988,-3.7029177633208947,-3.8786178097185293,2.053206332393581,False,False
MAX,-0.02097656877595,0.10210560282899274,1.2621742455892717,1.4443709868600059,-0.4956637066993595,False,False
MB21D2,0.31414470353047363,0.12161975188387765,1.2757317832975972,1.5695976422865998,8.986036337194838,False,False
MBD1,-0.20781790469118278,-0.17661670471231142,-1.6629673291610387,-2.233123657019073,-3.218485843092737,False,False
MBD2,0.8731540770968422,0.9471583217382431,4.38076380491426,4.3953910832718135,9.933206892450341,True,False
MBD3,0.24373147205915302,-0.09029001742601395,-1.2563769514138252,-1.521307693108531,6.2078199491900214,False,False
MBD6,0.008203858975321054,-0.09084105491638184,-1.3520130215757546,-1.7086435026788287,-0.3294902590673509,False,False
MBIP,0.11955645337002352,0.39060106889034313,2.959388969328092,4.003539874977363,0.4207042124451247,False,False
MBNL2,0.35834914533188567,0.26720387240250904,1.9124822539503874,2.8164599337558442,5.894645378412372,False,False
MBOAT1,0.31808730264310725,0.35157586209889913,3.7628180552280046,5.775834715748903,10.20663984593259,False,False
MBOAT2,0.2593471542058978,0.24848020325104395,2.4971570293507726,3.6972764505105,7.235215146656217,False,False
MBOAT7,0.09549280811552308,0.03536920870343844,-0.16376626838475283,0.3229877526212727,1.6127521202823385,False,False
MBTD1,-0.00529235287103802,-0.28638596749968,-4.775745728320533,-5.444469804758521,-0.09626712953997878,False,False
MBTPS1,0.3324320029641967,0.5698988553550508,2.129337046885905,3.096348666706791,2.850592980784273,False,False
MCAT,0.15354361396748573,0.22220541288455328,1.7208284109254626,2.4902563930238233,2.3027902112359464,False,False
MCCC1,0.2256716817501001,-0.11795553451197015,-1.6532504130936443,-2.252767763884847,5.402476800475301,False,False
MCCC2,0.27943770453566685,0.24082281357712215,2.0281567825931277,3.697221513628105,6.581189738848195,False,False
MCM8,0.2650809988263063,-0.1206477822528945,-0.8186564280225128,-1.2807833757609175,7.0980816772876265,False,False
MCM9,0.47705022571608424,0.4084919984969828,3.12092609286358,4.188342402718081,8.401939837558976,False,False
MCMBP,0.4394348248897586,-0.3065367307927873,-2.2942754233006495,-2.9141524914527004,6.1687797004530776,False,False
MCOLN1,-0.22657352216629079,-0.300328575902515,-4.0064839551189175,-4.971672986806523,-6.232785528061119,False,False
MCOLN2,0.4126879939576611,0.21826748198105228,0.944606259011663,1.4357085498981423,5.193652719399434,False,False
MCOLN3,0.27854627071064897,0.1592726685727636,1.3076427395726071,2.6826764666286524,8.202900442887012,False,False
MCPH1,0.22137141647090175,0.539567677407629,5.476678666880615,5.9737039524626585,4.641124947645141,False,False
MCRIP1,0.19058566114108544,0.5480736295382181,4.420541010098963,7.213655322027394,4.054265713110623,False,False
MCTP2,0.16644399340293603,0.24952295810605088,3.169911805857766,3.3848539789958623,4.642638971260639,False,False
MCTS1,0.20318893216608558,0.28147134826415116,2.2899231002112086,3.8732939610576937,2.8232630789486626,False,False
MCU,0.3303671845351346,-0.069612348659171,-0.8951087229146465,-0.9415899645638344,6.88285166401395,False,False
MCUB,0.37349780991826265,-0.31601539336972767,-3.5887922430583097,-4.632141968534878,8.085859277394377,False,False
MCUR1,0.05002956057433039,-0.13409258456279835,-1.1686718652538417,-2.1392472390074233,1.4582191405887714,False,False
MDC1,0.280830944328045,-0.14968673388163248,-1.4341355403097507,-2.1196502022136716,7.0809752131404675,False,False
MDFIC,0.17193628520180937,0.23170977706710497,2.6718962513330813,3.489960855696709,5.078270297678624,False,False
MDM1,0.2703414612915367,0.025154828197426267,-0.008179569470166901,0.412875303806143,6.2645038259080374,False,False
MDM2,0.4567504858132452,0.3251111558638513,1.7494312190556767,1.937898726516074,5.553375160413263,False,False
MDM4,0.43849872327700723,0.6330169522358725,2.6277946219015904,4.69234929957113,4.976427565183185,False,False
MDP1,0.5029236014961498,0.1888310122821066,1.5487806430666329,2.2757151945089698,12.797559413868168,False,False
ME2,0.22921201869030483,-0.08817014532784621,-1.4829055232633357,-2.267893635267093,5.630359199111332,False,False
ME3,0.3567466314707417,0.42397865114940536,1.6433837019944717,2.2326711166176056,4.576239890688099,False,False
MEAF6,0.2136100148782134,0.11882425761885113,0.44570416166546983,0.6913213931837647,1.700778898849583,False,False
MECR,0.18891224509570748,0.3394642587388969,3.1765656419853463,4.472551120683616,4.245192408765613,False,False
MED1,0.9166190074756742,0.6366403218772676,2.630012190167078,4.937900841606189,10.911901850216296,True,False
MED10,1.1808237882214598,0.8640317732675208,2.0968604191117386,2.7294658089656507,9.18143101453602,True,False
MED12,0.7779905894421972,0.6940118525591161,3.5135078979647534,4.111119238174852,7.13723637097858,True,False
MED13,0.7387811341359338,0.5208005408445994,4.552112244019642,7.41796112854931,16.23966470678186,False,False
MED13L,0.4898935034289025,0.14802806565745008,0.6433911483401671,1.2421071418621688,9.658828387428807,False,False
MED14,0.33548615517793223,0.46104500111606384,2.521513664530728,3.3802606707602845,4.559625219333425,False,False
MED15,0.6392930947768036,0.2964233429067665,2.3287861737334254,3.1301046311840595,11.498538328500494,False,False
MED20,0.41319561158888973,0.059811906733860574,0.3800252998342068,1.191014058923209,10.595323865608297,False,False
MED23,0.0448826111969538,0.08171219213141336,-0.2282418225978119,0.6770718175537874,-0.788965976466802,False,False
MED25,0.42897015695780283,0.174255623585648,1.4087362888834218,2.6820455194830775,9.823711343794074,False,False
MED30,0.12236679156194441,0.37225753446626997,3.5053879027071826,4.52796170430999,2.169953317416316,False,False
MEF2A,0.18412857980001718,0.015421420335769653,0.03416001791114744,-0.09957629689257869,3.60205753844883,False,False
MEF2D,0.2204017905460205,-0.018389030463165708,-0.6049472343227977,-0.7224986356587977,4.515853055682679,False,False
MEGF8,0.3046771307926974,0.3958505028858781,4.698161487671643,6.19915295152323,9.09976220767238,False,False
MEGF9,-0.12901768351366627,-0.30402113993962604,-2.838069263007895,-3.5123940805980287,-3.0310381288844566,False,False
MELK,0.13615806552843424,-0.0013131519986523523,-0.21071223228475522,-0.2469021359381109,4.098527586387677,False,False
MEN1,0.7869262119056657,0.04738920761479272,0.45428341479200607,0.9196349617869478,7.873423584280952,True,False
MEPCE,0.20848859886973514,0.2558686698062552,2.826754926208106,3.639275693769114,6.25649488842736,False,False
MESD,0.02975034125847742,0.07764743511668509,0.7667520877485641,1.2207065559627768,1.0824777834472128,False,False
METAP2,-0.022460956941358745,0.5204432884024249,2.2505191717220363,3.3227029810530113,-0.5824511397844517,False,False
METRNL,0.1253258059368818,0.090107265032,0.4725184977680969,0.5268772157906021,2.290905145666687,False,False
METTL1,0.46127586471266113,-0.6088990635342069,-3.508640353032711,-3.9245395496214037,7.230065225520698,False,False
METTL13,0.20626067626108124,0.4233678683020925,4.006050927654437,6.104280950563417,4.376902794091227,False,False
METTL15,0.5988291456014849,0.17418979356686273,1.1560862207820013,2.3603564065272544,14.304823299250472,False,False
METTL17,-0.026161565678194165,-0.03779140611489614,-0.7736968124577622,-1.1204401503232753,-0.15733081245921612,False,False
METTL22,0.5402037679159548,0.275029974265231,2.3062097790545706,3.574275972237225,12.392013629949535,False,False
METTL26,-0.16334212177753216,-0.011556287813517783,-0.43416726845253867,-0.7335205572806791,-4.313743023040796,False,False
METTL5,0.3340503357903799,0.13906917431288296,1.6450347241483718,2.2183172425023976,11.104322147702202,False,False
TMT1A,0.2737140424142126,-0.09235119529896313,-1.7395834376200925,-1.9154186561863171,9.87822282491995,False,False
METTL9,0.2275146984429739,-0.009945456352498796,-0.11374813077983817,-0.3788618019866398,6.679257852684128,False,False
MEX3C,0.3610850425102399,0.1854272244705094,1.2658326173987595,2.3617209536769765,9.911079554178672,False,False
MEX3D,0.5310339704155922,0.024953460941712063,-0.13575372011893302,0.1736792676062141,11.027815853934747,False,False
MFF,0.15818351291818544,0.02915449906140566,0.36543888792211776,0.13140224854260493,5.45947416405736,False,False
MFGE8,-0.04888560198014602,0.3332438717285792,4.135184212796068,4.707140409157655,-2.185502630062067,False,False
MFN1,0.19739991723400863,0.23072484880685806,2.902551282056249,3.40949711934355,6.264981612473629,False,False
MFNG,0.28328747693922196,0.2594285648730066,3.483847775949882,3.280856734543558,7.948942070406823,False,False
MFSD1,0.031694378980319016,-0.13127098289421862,-2.2649763263240876,-2.942109175946681,1.4651753525545257,False,False
MFSD10,0.33358602091902867,0.19216482553424108,1.4911592851213407,1.7278344290255643,6.231550923819553,False,False
MFSD11,-0.16732256645627785,-0.022691738274362352,-0.4344564435035347,-1.0795686471978405,-5.483724915945626,False,False
MFSD12,0.1487674462259747,0.2182905776426196,2.530487654882735,2.9652203265074166,4.44871760370889,False,False
MFSD13A,0.10741041025903542,0.31315834385653335,4.55661104048883,7.338180958919161,3.9544481007528542,False,False
MFSD14A,0.29595234131556936,0.3161225670741664,3.9687315732336255,4.043689804743593,9.07546416776635,False,False
MFSD2A,0.236661085873493,0.11900725919339392,1.7572807497621188,2.131238613427822,6.370652479105781,False,False
MFSD4B,0.3278648960549617,0.08330163980523746,0.5081572250330385,1.2742711638582895,7.210906877130315,False,False
MFSD5,0.32943657162832096,0.10421071480959654,0.8124666064728143,1.3916208589434689,8.89513311142003,False,False
MFSD6,1.0120739648700692,0.9426006115455594,4.562257382000732,6.2520369964854,14.881454837756994,True,False
MGA,0.16943878307938576,-0.124048277321789,-1.402855156406097,-1.6451743425623755,3.8320387029347054,False,False
MGAT1,0.17125306991874822,0.10602654682265387,0.49192195039164677,1.4140394301767232,3.5793339082529823,False,False
MGAT2,0.078303925543878,-0.30469613605075413,-3.8613106498007173,-4.987052455938452,1.7529554431768075,False,False
MGAT4A,0.35906991553201806,-0.05578226803077592,-1.4782815062013002,-1.1721772268209576,11.497023776502894,False,False
MGAT4B,0.295744933973765,0.14355847239494324,0.6069112675924381,1.2372367993348905,3.6103690813410645,False,False
MGAT5,0.23767023690743372,0.21771443562789095,2.450471461459673,3.7572069786825004,7.866275614481186,False,False
MGMT,0.13462055238778703,-0.07089154629243745,-1.4840748463771567,-1.5973809587621255,3.3567429043475823,False,False
MGRN1,0.2289186184789287,0.32096785141362083,4.012102655343835,6.092884907103761,6.996439124790262,False,False
MGST2,-0.05885868974291952,-0.03183363274567657,-0.5449652339591196,-0.33644879619669704,-2.4697006256632026,False,False
MGST3,0.0862001347613841,0.09580966478420629,1.5831295359730562,1.646090928203978,3.1372679027581913,False,False
MIA2,0.39197104005143046,0.37646586696306866,1.785647767831566,3.2755682530246784,4.178441932640776,False,False
MIB1,0.16877156286500394,-0.2498039635312226,-4.144019324081467,-5.271728231817351,4.15109868036103,False,False
MICA,0.20194666186944232,0.0024167117145326403,-0.3166566986993302,-0.05798891511675374,4.5716405263110325,False,False
MICAL1,0.194357983476948,0.0661983827335967,0.16046605780590686,0.7482777136668989,4.778407959739463,False,False
MICAL2,0.5728122924338095,0.16680282147394287,1.105313045961907,1.4792141485051296,10.203382958465104,False,False
MICAL3,0.5033100784785347,0.014029410978158316,-0.03288624788023855,0.06005263548962373,11.844862987853752,False,False
MICU1,0.07936599494860275,-0.004219849076535966,-0.8562087742672757,-0.4283853234827753,1.7472226026388777,False,False
MICU2,0.02725725630261877,0.08729792510469754,0.9694241007187211,1.0709073012984702,0.3156786753517315,False,False
MID1IP1,0.2507354893750744,-0.002633828255865309,-0.735905277557905,-0.3007759463558763,8.29768797786776,False,False
MIDN,0.15775360425323015,0.018717608518070646,-0.19019707033673228,0.08129849529258781,2.8287953307304576,False,False
MIEF1,0.1991349111922318,0.1792997277031342,1.4681627597106244,1.954646981596282,5.046258752850316,False,False
MIEN1,0.14482475753175095,0.1955736248443524,2.149041296943951,2.8816380341754693,4.671126238075007,False,False
MIER2,0.1694898043642752,0.3194262898630566,2.9484731073450816,4.1879667987397085,2.1523493578249284,False,False
MIER3,0.11986918206093833,-0.2770216200086806,-3.0126821597617957,-4.440078673304416,4.325678923851141,False,False
MIF,0.13961395372461993,0.32920511273874176,3.579733608139495,5.06299600828195,3.179490868178486,False,False
MIF4GD,0.19732095886138268,0.20254835553674233,2.8673468614840547,3.2471090978019275,5.235170739118099,False,False
MIGA1,0.025077405563934008,-0.05564097590346743,-0.7682291442890884,-0.6304562133448981,0.10038254499518075,False,False
MIGA2,0.18968112117727287,0.10711716490590738,0.7771059061096566,1.4892081742478591,4.391611367639019,False,False
MIIP,0.28211949713295326,-0.09088711057686144,-1.0357553185430322,-1.051930286791815,6.105837617531683,False,False
MINDY1,0.1717754465935286,0.1988015729520056,1.8478297458246353,2.1548186152278994,3.3165486815436815,False,False
MINDY2,-0.010011939448304474,-0.15455017569992277,-2.7589706525780984,-3.1936437571390615,-0.6576612122821439,False,False
MINDY3,0.025659364691819064,0.22793632166253197,2.1766267669995925,3.2045499727538735,0.11603318670866433,False,False
MINK1,0.27679936788626947,0.09019581807984246,0.7149235642027424,1.3695932003969868,6.487336272073568,False,False
MICOS10,0.40240498585626483,0.6984364953305986,2.6947008830753263,3.4617084736100874,3.8868853339468927,False,False
MINPP1,0.20659496734151617,0.40264374679989284,3.7853015280823508,4.484115905059419,4.494855377276361,False,False
MIOS,0.2799717499874532,-0.40163187434275943,-2.0307917588336473,-1.7095200613435022,1.786775116786845,False,False
MIPEP,0.41868695127777755,-0.0668600963221656,-0.7127378753639018,-0.6754823145975571,6.83085626149738,False,False
MITD1,0.2649368002312258,0.28181748319831157,2.0947919463429017,3.367733587223201,3.8819507177439663,False,False
MKI67,0.40288742844131775,0.23273051447338527,1.841308000261314,2.375533282366737,10.577432579350308,False,False
MKKS,0.18422981520416215,0.38553908757037586,5.068986763239781,6.094739713954696,6.073369378370804,False,False
MKLN1,0.4078367409238126,0.40539015850259197,3.437836866344895,5.409269766244706,8.49764934757637,False,False
MKNK1,0.40455171997018624,0.11804741703801686,1.0196984928620008,1.5188424075820428,9.398453772672962,False,False
MKNK2,0.21038574602425797,0.4900028709736135,5.820721055867272,8.197034958711967,6.612533447244974,False,False
MKRN2,0.18221768087823875,-0.011487339105870988,-0.7288069396873196,-0.6488006137688788,3.4939776458512113,False,False
