gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,selectivity,efficacy,tolerance_loss,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_evidence,fail_homeostasis,fail_tolerance,safe,reject_reason,window_score,window_rank,loeuf,pli,n_tissues_expressed,n_nonimmune_tissues,max_nonimmune_ntpm,is_ceg,is_neg,lof_intolerant,ubiquitous,systemic_risk
PHYH,0.0652221571036503,0.2588037551145465,0,-0.0996268287493616,0,3,907.0,1.0,0.6931471805599453,-0.0652221571036503,0.0996268287493616,973.0,1.7918968692449355,-0.101337254252589,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4416167176441632,4125,1.148,1.4229e-06,51.0,45.0,624.2,False,False,False,True,True
ATP13A3,-0.0397438369456651,-0.1438541871740345,0,-0.3171221999049874,0,37,609.0,8.0,1.440361582390166,0.0397438369456651,0.3171221999049874,480.0,0.8839779005524862,0.3434078222978139,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4424544088666904,4126,0.428,0.99999,50.0,44.0,41.4,False,False,True,True,True
TEX2,-0.0907204700111152,0.147813663785585,0,-0.1444941107484532,0,1,859.0,1.0,0.0,0.0907204700111152,0.1444941107484532,739.0,1.3609576427255985,0.2170837669923126,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4437685032906389,4127,0.607,2.3573e-05,51.0,45.0,50.0,False,False,False,True,True
TNFRSF10A,-0.0076297134996111,0.0531208091459959,0,-0.0922218358099321,0,5,845.0,4.0,0.1823215567939546,0.0076297134996111,0.0922218358099321,732.0,1.3480662983425415,0.2071076928855042,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4450622180990583,4128,1.294,4.0976e-14,41.0,35.0,10.1,False,False,False,False,False
CGAS,0.0676792746654465,0.0454878849638626,0,-0.0983209579793653,0,3,956.0,1.0,0.6931471805599453,-0.0676792746654465,0.0983209579793653,975.0,1.7955801104972375,-0.0283916006562244,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4467796014495284,4129,1.531,2.7541e-10,38.0,32.0,4.0,False,False,False,False,False
ADGRG1,0.0587621204124448,0.0187841266599078,1,0.1930219186073568,0,6,339.0,6.0,0.0,-0.0587621204124448,-0.1930219186073568,327.0,0.6022099447513812,0.0519946376382613,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4470174500893582,4130,0.872,6.116e-12,51.0,45.0,202.1,False,False,False,True,True
CHST10,0.0131503909008572,0.3539731270451887,0,0.1155824536219991,0,2,1582.0,3.0,-0.2876820724517808,-0.0131503909008572,-0.1155824536219991,1537.0,2.830570902394107,0.0416324347820204,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4476136865277831,4131,0.937,5.0847e-06,51.0,45.0,28.8,False,False,False,True,True
CNOT11,0.0741520865959108,0.249356273207306,0,0.063219107416646,0,387,120.0,352.0,0.094537282689977,-0.0741520865959108,-0.063219107416646,119.0,0.2191528545119705,0.0120728323005749,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.4486832640116633,4132,0.583,0.77211,51.0,45.0,35.9,False,False,True,True,True
USP33,-0.0053119832988789,0.1339100734522571,0,0.1781144976485344,0,1,615.0,2.0,-0.4054651081081645,0.0053119832988789,-0.1781144976485344,570.0,1.049723756906077,0.1096244911744982,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4488417405996947,4133,0.48,0.98853,51.0,45.0,50.8,False,False,True,True,True
BIVM,-0.1284138873578921,-0.2758790567987629,0,-0.2611096133141278,0,4,1074.0,2.0,0.5108256237659905,0.1284138873578921,0.2611096133141278,1197.0,2.2044198895027622,-0.1564291589580894,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4491705272954435,4134,0.67,0.00052769,51.0,45.0,20.0,False,False,False,True,True
LEO1,-0.0235349383152367,0.4740368052610266,3,0.2051281865605622,0,1791,169.0,3015.0,-0.5205991355929713,0.0235349383152367,-0.2051281865605622,347.0,0.6390423572744015,-1.037912416296077,non-depleting,False,False,False,True,False,False,homeostasis,-0.4492262687372792,4135,0.488,0.98927,51.0,45.0,20.8,False,False,True,True,True
TENT2,-0.2876216341146737,-0.5873676448236338,0,-0.1934615316423868,0,61,772.0,156.0,-0.929111420303216,0.2876216341146737,0.1934615316423868,1028.0,1.8931860036832413,-0.4131675119257977,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4495428444762455,4136,0.883,2.7326e-05,51.0,45.0,24.6,False,False,False,True,True
HS6ST1,-0.0256804960197545,0.2357325419632168,0,-0.0099896195473274,0,4,517.0,7.0,-0.4700036292457354,0.0256804960197545,0.0099896195473274,622.0,1.14548802946593,-0.2667502998156679,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4496721338348677,4137,0.421,0.9948,51.0,45.0,63.9,False,False,True,True,True
HEXA,-0.2204644553747039,-0.3964160037741225,0,-0.1648406729707998,0,1,795.0,3.0,-0.6931471805599453,0.2204644553747039,0.1648406729707998,847.0,1.5598526703499078,-0.0914071091604808,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.450329909275608,4138,0.948,5.4333e-11,51.0,45.0,144.9,False,False,False,True,True
UBR2,0.0595931610324496,0.0634795825039206,0,0.0474818701300727,0,1,759.0,1.0,0.0,-0.0595931610324496,-0.0474818701300727,830.0,1.5285451197053408,-0.1290114508188207,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4508741727234528,4139,0.472,0.96381,51.0,45.0,27.5,False,False,True,True,True
KPNA6,-0.689360594513009,-0.401051309879298,0,-0.9563615560437017,0,21,74.0,4.0,1.4816045409242158,0.689360594513009,0.9563615560437017,97.0,0.1786372007366482,-0.390459476558178,depleting-at-rest,False,False,True,True,True,False,"evidence,homeostasis,tolerance",-0.4519075979138391,4140,0.241,1.0,51.0,45.0,37.3,False,False,True,True,True
TYMP,-0.0632839005436818,-0.0047970139890181,0,-0.1196033031386408,0,1,491.0,1.0,0.0,0.0632839005436818,0.1196033031386408,450.0,0.8287292817679558,0.125798023097656,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4521546518692548,4141,1.52,6.8807e-20,49.0,43.0,135.3,False,False,False,True,True
WDSUB1,-0.074290304454336,-0.2393880965866439,0,-0.1929927909121217,0,2,617.0,1.0,0.4054651081081645,0.074290304454336,0.1929927909121217,717.0,1.3204419889502763,-0.2167026295524869,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4525908515214706,4142,1.136,7.6563e-15,51.0,45.0,22.0,False,False,False,True,True
TIPRL,-0.0720616959074393,0.2217156554127474,1,0.1795582783848791,0,389,548.0,894.0,-0.8306769791511632,0.0720616959074393,-0.1795582783848791,595.0,1.0957642725598526,-0.1187137752347792,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4528195690812164,4143,0.617,0.84174,51.0,45.0,25.7,False,False,False,True,True
FUCA1,-0.0499562513295877,-0.1769899684653779,0,0.3212520024455803,0,1,718.0,3.0,-0.6931471805599453,0.0499562513295877,-0.3212520024455803,656.0,1.2081031307550645,0.1302880292049676,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4539278064172165,4144,1.163,3.5184e-15,51.0,45.0,132.2,False,False,False,True,True
CCNDBP1,-0.1187716626051119,-0.0649984046470259,0,-0.173996900797209,0,1,673.0,1.0,0.0,0.1187716626051119,0.173996900797209,745.0,1.3720073664825043,-0.1466339207392069,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4545686680944737,4145,1.236,4.5329e-10,50.0,44.0,6.6,False,False,False,True,True
PPP6R3,-0.0040099832220042,0.1981263690432482,0,0.1076934185247908,0,3,1352.0,5.0,-0.4054651081081644,0.0040099832220042,-0.1076934185247908,1502.0,2.766114180478821,-0.1517896612320875,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4548841084998904,4146,0.481,0.99166,51.0,45.0,46.4,False,False,True,True,True
SAYSD1,-0.0039013750031864,-0.0768475016834613,0,0.106196066304633,0,1,1157.0,2.0,-0.4054651081081645,0.0039013750031864,-0.106196066304633,1178.0,2.169429097605893,-0.0259506747229707,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.455388141354218,4147,1.634,7.5067e-08,51.0,45.0,30.6,False,False,False,True,True
TBP,-0.0495561040260916,0.4732754097629215,0,0.4665740176463473,0,1,125.0,3.0,-0.6931471805599453,0.0495561040260916,-0.4665740176463473,88.0,0.1620626151012891,0.5063526660247898,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.455784824143205,4148,0.411,0.99913,51.0,45.0,32.4,False,False,True,True,True
ZNF850,-0.142031960723524,-0.0270780407881965,0,-0.196841513218847,0,1,375.0,1.0,0.0,0.142031960723524,0.196841513218847,546.0,1.0055248618784531,-0.5420103555366093,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4557860212824658,4149,1.344,0.16005,9.0,6.0,2.8,False,False,False,False,False
DNAJC1,0.0035560191640732,0.2348095064884637,0,-0.1184044738868801,0,2,363.0,1.0,0.4054651081081645,-0.0035560191640732,0.1184044738868801,329.0,0.6058931860036832,0.1418819642605091,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4574373690744415,4150,0.962,3.1216e-09,51.0,45.0,42.9,False,False,False,True,True
CDCA7,-0.1454164931089534,0.1371220708969366,0,-0.0590120670104864,0,1,662.0,4.0,-0.916290731874155,0.1454164931089534,0.0590120670104864,785.0,1.445672191528545,-0.2458614369717716,non-depleting,True,False,True,True,False,False,"evidence,homeostasis",-0.4575573490579906,4151,0.677,0.0025103,34.0,28.0,26.5,False,False,False,False,False
BRK1,0.0009926027859279,0.4518551550109905,0,0.0054869224845797,0,426,277.0,622.0,-0.3777625055588283,-0.0009926027859279,-0.0054869224845797,420.0,0.7734806629834254,-0.6005033516169344,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4576592908071042,4152,1.767,0.011523,51.0,45.0,236.4,False,False,False,True,True
RAC1,0.0612369976664088,0.2417375484019948,0,0.1655294761200557,0,1,633.0,1.0,0.0,-0.0612369976664088,-0.1655294761200557,633.0,1.1657458563535912,0.0,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4585029477800897,4153,0.25,0.99948,51.0,45.0,304.1,False,False,True,True,True
FRMD6,-0.1539634408143876,-0.2548476950417018,0,-0.2090408868649436,0,1,763.0,1.0,0.0,0.1539634408143876,0.2090408868649436,593.0,1.0920810313075506,0.3636509522885269,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4587095408462464,4154,0.809,9.0681e-05,51.0,45.0,57.3,False,False,False,True,True
ARHGAP17,-0.0488132868961065,0.1574497607119604,0,0.0979595110032311,0,1,1027.0,3.0,-0.6931471805599453,0.0488132868961065,-0.0979595110032311,1099.0,2.023941068139963,-0.097755204631036,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4592321160916903,4155,0.753,1.8331e-09,51.0,45.0,48.8,False,False,False,True,True
CCDC85B,0.058651713335074,-0.0068738019433942,0,-0.0471255278217751,0,3,489.0,2.0,0.2876820724517808,-0.058651713335074,0.0471255278217751,318.0,0.585635359116022,0.6208076996678784,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4594249131731714,4156,1.937,0.00018774,50.0,44.0,367.2,False,False,False,True,True
PIGT,-0.0689567698702752,0.175068479046356,0,-0.1267531573245447,0,2,1544.0,2.0,0.0,0.0689567698702752,0.1267531573245447,1564.0,2.8802946593001844,-0.0185677600392718,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4599938740244606,4157,1.085,9.7741e-17,51.0,45.0,111.9,False,False,False,True,True
SERF2,0.0459595278724838,0.4558381970629656,0,0.2977499042903098,0,37,491.0,41.0,-0.1000834585569827,-0.0459595278724838,-0.2977499042903098,480.0,0.8839779005524862,0.0326886187061745,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4614515830786416,4158,0.806,0.66986,51.0,45.0,2158.4,False,False,False,True,True
PTPN9,0.0468126916242171,0.374149434246279,0,-0.1217830933443192,0,5,1191.0,2.0,0.6931471805599452,-0.0468126916242171,0.1217830933443192,1405.0,2.5874769797421733,-0.2383967172441745,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4620566682643371,4159,0.529,0.88597,51.0,45.0,14.9,False,False,True,True,True
TMEM30A,-0.2561047097491108,-0.5390290816952594,2,0.0422056535936408,0,44,646.0,332.0,-2.0014800002101243,0.2561047097491108,-0.0422056535936408,835.0,1.5377532228360955,-0.3702420326674896,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4626098941841194,4160,0.907,0.0028851,51.0,45.0,97.4,False,False,False,True,True
SAMD8,0.2181184063657425,0.6185827340406003,0,0.3403181602848935,0,7,1891.0,2.0,0.980829253011726,-0.2181184063657425,-0.3403181602848935,1984.0,3.6537753222836096,-0.0692626624371137,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4628365526353872,4161,0.714,0.023277,51.0,45.0,33.3,False,False,False,True,True
P2RY10,0.1079974682506405,0.3278086084858133,0,0.0644418572629015,0,3,730.0,2.0,0.2876820724517808,-0.1079974682506405,-0.0644418572629015,785.0,1.445672191528545,-0.1047961900116097,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.463237829447005,4162,,,19.0,13.0,7.0,False,False,False,False,False
EIF2AK2,-0.0821947355404048,0.0573478055321932,0,-0.1748688431038344,0,4,820.0,3.0,0.2231435513142097,0.0821947355404048,0.1748688431038344,889.0,1.6372007366482504,-0.1165595093243239,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4638312541575291,4163,0.736,2.069e-05,51.0,45.0,16.8,False,False,False,True,True
NR2C1,-0.3048073956554084,-0.5293106099020571,0,-0.3122537670186395,0,5,282.0,7.0,-0.2876820724517808,0.3048073956554084,0.3122537670186395,150.0,0.2762430939226519,0.9107326619029126,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.464150261668814,4164,0.702,0.0014659,51.0,45.0,17.5,False,False,False,True,True
MICU2,-0.0272572552768138,-0.1778994681261767,0,-0.0872979312878164,0,2,594.0,2.0,0.0,0.0272572552768138,0.0872979312878164,492.0,0.9060773480662984,0.2718046154615259,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4649749176661183,4165,1.355,3.8643e-13,51.0,45.0,71.2,False,False,False,True,True
ZNF155,-0.1940178710393102,-0.0763190022601189,0,-0.2493014555291048,0,1,499.0,1.0,0.0,0.1940178710393102,0.2493014555291048,513.0,0.9447513812154696,-0.0399190102697935,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4652114484139277,4166,1.757,3.4702e-06,51.0,45.0,7.9,False,False,False,True,True
ZNF280B,-0.1119734119175948,0.0938139607940193,0,0.3129208323836958,0,2,1182.0,8.0,-1.0986122886681098,0.1119734119175948,-0.3129208323836958,1326.0,2.4419889502762437,-0.1658507399350552,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4652980311572123,4167,0.614,0.36478,17.0,16.0,12.5,False,False,False,False,False
MANBAL,-0.3872278523458585,-0.5370912123095101,0,-0.481391422099452,0,3,566.0,2.0,0.2876820724517808,0.3872278523458585,0.481391422099452,736.0,1.3554327808471456,-0.3789037132251305,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.465340997438789,4168,0.789,0.73581,51.0,45.0,93.3,False,False,False,True,True
YPEL3,-0.1496304471566057,-0.4158905795416527,0,-0.1781075805625328,0,4,459.0,5.0,-0.1823215567939546,0.1496304471566057,0.1781075805625328,448.0,0.8250460405156538,0.0349954213562038,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.465531407741225,4169,0.565,0.92101,51.0,45.0,275.7,False,False,True,True,True
TAGLN2,0.1272263724772823,0.2625422689783124,0,0.1473574047481292,0,2,666.0,1.0,0.4054651081081645,-0.1272263724772823,-0.1473574047481292,650.0,1.1970534069981584,0.0350824591554454,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4655671149723601,4170,0.841,0.0074187,51.0,45.0,782.6,False,False,False,True,True
ZNF25,-0.1542786609299329,-0.122883965804117,0,-0.2108250261743995,0,3,1220.0,3.0,0.0,0.1542786609299329,0.2108250261743995,1094.0,2.014732965009208,0.1572684096576919,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4657722896895526,4171,0.863,4.1761e-05,51.0,45.0,25.8,False,False,False,True,True
GRAMD2B,-0.3467266839145212,-0.6444187202927236,0,-0.3977829980641985,0,1,639.0,1.0,0.0,0.3467266839145212,0.3977829980641985,773.0,1.423572744014733,-0.2746524829778529,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4660443540697282,4172,1.226,0.00022928,51.0,45.0,62.7,False,False,False,True,True
RBAK,-0.0260486236010643,-0.010578219137503,0,0.1728229778017376,0,3,1065.0,6.0,-0.5596157879354227,0.0260486236010643,-0.1728229778017376,1035.0,1.9060773480662985,0.0412226627265128,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4663499936951079,4173,0.75,7.1741e-07,51.0,45.0,7.8,False,False,False,True,True
SENP7,0.0678234616417563,0.2937648561314671,0,-0.0579215658469241,0,5,288.0,3.0,0.4054651081081644,-0.0678234616417563,0.0579215658469241,279.0,0.5138121546961326,0.0458036896131247,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4666702113816525,4174,0.504,0.96858,51.0,45.0,24.8,False,False,True,True,True
COX8A,-0.0013955951795887,0.3312952880691818,0,0.0880275914565974,0,1,700.0,2.0,-0.4054651081081645,0.0013955951795887,-0.0880275914565974,558.0,1.0276243093922652,0.3270898000031413,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4670170527805595,4175,1.922,0.00063121,51.0,45.0,1430.4,False,False,False,True,True
CRKL,0.0132743481143658,0.0516917903581333,0,-0.230596178817771,0,12,775.0,3.0,1.1786549963416462,-0.0132743481143658,0.230596178817771,743.0,1.3683241252302023,0.0608340996230037,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4681386345766267,4176,0.316,0.99962,51.0,45.0,51.4,False,False,True,True,True
TNFSF13,0.0088706797587963,0.0036246392191997,0,-0.0532831808675311,0,2,967.0,2.0,0.0,-0.0088706797587963,0.0532831808675311,1070.0,1.970534069981584,-0.1460230018116681,non-depleting,True,False,True,True,False,False,"evidence,homeostasis",-0.4700968685004789,4177,0.853,0.00077445,51.0,45.0,169.6,False,False,False,True,True
RMC1,-0.3227338689857415,-0.5990293074219846,0,-0.2059106243885858,0,3,1287.0,11.0,-1.0986122886681098,0.3227338689857415,0.2059106243885858,1258.0,2.3167587476979743,0.0328801313414127,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.471151670206649,4178,0.572,0.051538,51.0,45.0,23.5,False,False,True,True,True
ENTPD7,-0.2645073974699813,-0.3886294454732486,0,-0.363455714670342,0,3,773.0,2.0,0.2876820724517808,0.2645073974699813,0.363455714670342,860.0,1.583793738489871,-0.1538682456646129,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4713024541925862,4179,0.814,1.3914e-10,44.0,38.0,13.8,False,False,False,False,False
C5orf63,-0.3096679784129282,-0.6760026063923956,0,0.016357260003501,0,1,790.0,20.0,-2.3513752571634776,0.3096679784129282,-0.016357260003501,743.0,1.3683241252302023,0.0884904425258691,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4722097603121054,4180,1.957,1.8843e-06,51.0,45.0,12.1,False,False,False,True,True
SH3GL1,-0.4178180645872339,-0.44587328223318,3,-0.3694643681535567,0,171,122.0,325.0,-0.639402904553255,0.4178180645872339,0.3694643681535567,243.0,0.4475138121546961,-0.9940751660428944,depleting-at-rest,False,False,False,True,False,False,homeostasis,-0.4725964040171918,4181,0.619,0.11248,51.0,45.0,172.7,False,False,False,True,True
ZNF256,-0.2963060420201542,-0.5474746096302068,0,-0.3946190010276187,0,3,2432.0,2.0,0.2876820724517808,0.2963060420201542,0.3946190010276187,887.0,1.6335174953959484,1.4551372191425216,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4726461085425443,4182,1.33,0.27861,51.0,45.0,8.4,False,False,False,True,True
RBL1,-0.4386288039677775,-0.6129251635658207,0,-0.4884206893463347,0,4,140.0,4.0,0.0,0.4386288039677775,0.4884206893463347,129.0,0.2375690607734806,0.1180557615217122,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.472660248873169,4183,0.763,1.6869e-14,50.0,44.0,7.4,False,False,False,True,True
YIPF4,-0.1227377354055827,-0.1326053437750035,0,-0.2443173834910372,0,2,332.0,1.0,0.4054651081081645,0.1227377354055827,0.2443173834910372,302.0,0.5561694290976059,0.1366346920218459,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4730124310847019,4184,1.375,8.2686e-05,51.0,45.0,17.2,False,False,False,True,True
MYDGF,0.0077531812391014,0.1305335599836612,0,0.1301376274509313,0,6,773.0,9.0,-0.3566749439387326,-0.0077531812391014,-0.1301376274509313,871.0,1.6040515653775322,-0.1722043046740172,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4734740848914023,4185,1.522,1.94e-09,51.0,45.0,254.5,False,False,False,True,True
CLDND2,-0.1730362864480955,-0.3965691798956875,0,-0.2124953947644528,0,7,311.0,8.0,-0.1177830356563838,0.1730362864480955,0.2124953947644528,285.0,0.5248618784530387,0.1259526610784986,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4736121032266889,4186,1.582,2.8204e-07,45.0,41.0,43.1,False,False,False,True,True
MEGF9,0.1290176855620531,0.4670040677361505,0,0.3040211479387461,0,2,270.0,1.0,0.4054651081081645,-0.1290176855620531,-0.3040211479387461,265.0,0.4880294659300184,0.0269670476002693,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.4738803039458981,4187,0.281,1.0,51.0,45.0,63.2,False,False,True,True,True
TOM1L2,-0.182755734274872,0.049983791552362,0,-0.1614611987895411,0,2,843.0,4.0,-0.5108256237659905,0.182755734274872,0.1614611987895411,982.0,1.8084714548802947,-0.2201903933726107,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.474650713491302,4188,0.614,0.008743,51.0,45.0,132.0,False,False,False,True,True
ZC3HAV1L,-0.3065008629142979,-0.6251417723512651,0,-0.3261036781575959,0,3,840.0,4.0,-0.2231435513142097,0.3065008629142979,0.3261036781575959,800.0,1.4732965009208103,0.070389327891398,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4748527046820247,4189,1.413,1.4574e-08,40.0,34.0,8.9,False,False,False,False,False
XYLT2,-0.1968690689943318,-0.2756773980627988,0,-0.1915032379269939,0,1,868.0,2.0,-0.4054651081081645,0.1968690689943318,0.1915032379269939,969.0,1.7845303867403317,-0.1588016229706016,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4749683673112087,4190,0.689,1.965e-05,51.0,45.0,85.0,False,False,False,True,True
JADE1,-0.2266638222642441,-0.4700850945413958,0,-0.2830708710806318,0,1,415.0,1.0,0.0,0.2266638222642441,0.2830708710806318,456.0,0.8397790055248618,-0.1359224879304545,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4750764612239133,4191,0.281,1.0,51.0,45.0,66.8,False,False,True,True,True
ZNF141,0.1003473411930921,0.4186000708649636,0,0.1858814994428457,0,4,1082.0,3.0,0.2231435513142097,-0.1003473411930921,-0.1858814994428457,1064.0,1.9594843462246776,0.0242023483256257,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4753560655461588,4192,1.124,0.052816,51.0,45.0,13.2,False,False,False,True,True
TRMT44,-0.3342933022057593,-0.5492622367939162,0,-0.4947281131894294,0,5,280.0,2.0,0.6931471805599452,0.3342933022057593,0.4947281131894294,271.0,0.4990791896869245,0.0471339755910948,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.4755501773448809,4193,1.192,1.4919999999999998e-21,51.0,45.0,9.1,False,False,False,True,True
ALOX5AP,0.0190501950369718,0.1454602487846529,0,-0.0449878135228133,0,1,1298.0,1.0,0.0,-0.0190501950369718,0.0449878135228133,1018.0,1.8747697974217312,0.3505528219234431,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4776983337943655,4194,0.796,0.13029,51.0,45.0,172.6,False,False,False,True,True
PPIB,0.1299012576358057,0.1242725110211337,0,0.2371165471518923,0,2,681.0,1.0,0.4054651081081645,-0.1299012576358057,-0.2371165471518923,715.0,1.3167587476979743,-0.0702884436536806,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4779808164042132,4195,1.105,0.00015754,51.0,45.0,867.3,False,False,False,True,True
ZNF33B,-0.0872082833576312,-0.0266005118454603,0,-0.2552920386470789,0,3,309.0,1.0,0.6931471805599453,0.0872082833576312,0.2552920386470789,302.0,0.5561694290976059,0.0330582885792956,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4780691567359588,4196,0.854,1.8885e-06,51.0,45.0,31.8,False,False,False,True,True
ZSCAN30,-0.2866412679283842,-0.3968700938018568,0,-0.3420250248322829,0,1,379.0,1.0,0.0,0.2866412679283842,0.3420250248322829,272.0,0.5009208103130756,0.4785911969207522,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4784475290735468,4197,1.049,9.8265e-11,51.0,45.0,25.4,False,False,False,True,True
SLA2,-0.1192113454036289,0.2624567113782485,0,0.1182986082672562,0,4,702.0,15.0,-1.1631508098056809,0.1192113454036289,-0.1182986082672562,533.0,0.98158379373849,0.3973354975453849,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4793291897280476,4198,1.037,6.3335e-06,18.0,12.0,3.9,False,False,False,False,False
LY96,0.1193024368617424,0.131268282254807,0,0.1490698738185052,0,13,1191.0,9.0,0.3364722366212125,-0.1193024368617424,-0.1490698738185052,1099.0,2.023941068139963,0.1159820269148829,non-depleting,True,False,True,True,False,False,"evidence,homeostasis",-0.4797013943695469,4199,1.938,0.0032539,51.0,45.0,42.1,False,False,False,True,True
CASP2,-0.230365996336472,-0.429640955029971,0,-0.287715789295248,0,2,1106.0,2.0,0.0,0.230365996336472,0.287715789295248,953.0,1.7550644567219154,0.2148032663247651,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4800913451171112,4200,0.937,1.7046e-09,51.0,45.0,16.5,False,False,False,True,True
EGLN2,-0.043907204921181,0.4409291584067365,0,0.3413812549410321,0,1,449.0,3.0,-0.6931471805599453,0.043907204921181,-0.3413812549410321,506.0,0.9318600368324124,-0.1724219399531632,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4820004344409314,4201,0.583,0.66471,51.0,45.0,223.9,False,False,True,True,True
NPEPL1,0.1597561232262968,0.5044884718679669,0,0.1057872992807486,0,8,1104.0,4.0,0.5877866649021193,-0.1597561232262968,-0.1057872992807486,978.0,1.801104972375691,0.1748338018259352,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.482002222686811,4202,1.288,1.0726e-13,51.0,45.0,62.1,False,False,False,True,True
FLOT1,-0.133049740375915,0.0792191317082674,0,-0.0521692753051882,0,1,513.0,4.0,-0.916290731874155,0.133049740375915,0.0521692753051882,644.0,1.1860036832412524,-0.3281018625075629,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4822506565896389,4203,0.868,2.4727e-09,51.0,45.0,229.0,False,False,False,True,True
