gene_name,naive_suppression,abs_score,is_suppressor,z_l2,z_l2_raw,in_top,in_induction_top,stim_downstream,stim_de_genes,rest_downstream,rest_de_genes,has_rest_row,rest_qc_pass,homeostasis_cost,tolerance_suppression,is_iei,n_cells_target
PCTP,-0.05949591397917083,0.05949591397917083,False,92.59849824183354,92.94097365823254,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,-0.4545814287882106,0.0,437.0
PCYOX1,0.12243791371090376,0.12243791371090376,True,90.46996331652372,91.36224739898913,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.5748812066522366,0.0,1051.0
PCYOX1L,-0.0611553097789192,0.0611553097789192,False,108.65788015648047,109.26527508771196,False,False,2.0,3.0,3.0,4.0,True,True,0.2876820724517808,-0.15875107465116237,0.0,660.0
PCYT1A,0.9300249269274717,0.9300249269274717,True,101.62659555651004,102.19936481805335,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,1.1170548615620186,0.0,205.0
PCYT2,-0.7306037708547717,0.7306037708547717,False,146.38161966459924,147.07981391392912,False,True,684.0,685.0,827.0,828.0,True,True,0.189594316123034,-0.2689653215642773,0.0,303.0
PDCD1,-0.2694397416309397,0.2694397416309397,False,98.30443709624517,98.74811390793214,False,False,1.0,2.0,0.0,0.0,True,False,-0.6931471805599453,0.06284964737628132,1.0,267.0
PDCD10,0.7405852539022809,0.7405852539022809,True,138.58479552054456,140.61156791740535,False,False,297.0,298.0,26.0,27.0,True,True,-2.4012566205010755,1.2495852969866226,0.0,291.0
PDCD2L,0.27719815447238544,0.27719815447238544,True,118.9227528029658,119.49477628668171,False,False,51.0,52.0,1045.0,1046.0,True,True,3.001484926043441,0.008617595020744377,0.0,542.0
PDCD4,0.7729449527056808,0.7729449527056808,True,102.5502596545298,104.69520795982312,False,False,3.0,4.0,5.0,6.0,True,True,0.4054651081081644,0.6015629669771183,0.0,520.0
PDCD5,0.06845469130970526,0.06845469130970526,True,150.28515797064358,150.9943001153191,False,False,901.0,902.0,29.0,30.0,True,True,-3.4034171384004686,-0.6757873231339583,0.0,385.0
PDCD6,-0.0635110019882955,0.0635110019882955,False,93.26974679683389,95.49585569436718,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.3289142145844401,0.0,631.0
PDCD6IP,0.4947963078567703,0.4947963078567703,True,100.29974929741448,101.70934890259204,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.836175298827649,0.0,443.0
PDCL,0.8406729754037789,0.8406729754037789,True,169.38627118710258,170.91923706553538,False,False,1501.0,1502.0,752.0,753.0,True,True,-0.6904876045241863,1.1851330613824853,0.0,440.0
PDCL3,-0.44248983324508684,0.44248983324508684,False,110.24534478893744,110.78161156606085,False,False,5.0,6.0,1.0,2.0,True,True,-1.0986122886681096,-0.8070303536742991,0.0,99.0
PDE12,0.6240848847214451,0.6240848847214451,True,114.9002977416154,116.57398372374568,False,False,3.0,4.0,1.0,2.0,True,True,-0.6931471805599453,0.6287346570481831,0.0,1421.0
PDE1B,0.5252967904876216,0.5252967904876216,True,89.90060082387801,90.3218960729466,False,False,3.0,4.0,0.0,1.0,True,True,-1.3862943611198906,0.12033367161636394,0.0,1882.0
PDE4B,-0.25365641364400043,0.25365641364400043,False,100.41784123299628,100.9368336055056,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.021903786020569225,0.0,798.0
PDE6D,0.9858240456391045,0.9858240456391045,True,112.05535145294344,112.39324205571997,False,False,30.0,31.0,2.0,2.0,True,False,-2.3353749158170363,0.6388324084339843,0.0,219.0
PDE7A,-0.08432552413049181,0.08432552413049181,False,96.64140333993028,97.28532950782318,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.2320780487060599,0.0,838.0
PDE7B,0.544287121570714,0.544287121570714,True,90.33777131631426,90.76052832235968,False,False,2.0,3.0,0.0,0.0,True,False,-1.0986122886681098,0.04048131868413865,0.0,909.0
PDE8A,-0.07558140932783591,0.07558140932783591,False,96.72620273212482,97.21827142523968,False,False,2.0,3.0,1.0,1.0,True,False,-0.4054651081081645,0.7373241011470574,0.0,516.0
PDHA1,0.9840651618292895,0.9840651618292895,True,154.83446453195248,156.1400349643229,False,False,938.0,939.0,16.0,17.0,True,True,-4.011602135152047,1.5434450058420062,0.0,192.0
PDHB,0.4436027503932234,0.4436027503932234,True,126.23875061171265,127.32306694305464,False,False,178.0,179.0,4.0,5.0,True,True,-3.5779478934066544,0.6205892809346897,0.0,303.0
PDIA3,-0.22538917115255316,0.22538917115255316,False,105.55802775525332,108.18984622719944,False,False,24.0,25.0,74.0,75.0,True,True,1.0986122886681096,-0.3229461196808732,0.0,380.0
PDIA4,0.17306263813691156,0.17306263813691156,True,105.15641839128936,105.83890506445807,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.004617064433179318,0.0,549.0
PDIA5,-0.060374389600983853,0.060374389600983853,False,95.87093069326868,96.51885967335733,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.181649893580935,0.0,312.0
PDIA6,0.38036742289872755,0.38036742289872755,True,119.94344404905836,122.28688544376824,False,False,101.0,102.0,150.0,151.0,True,True,0.3923070235306536,0.9115511234552736,0.0,776.0
PDIK1L,-0.01638477296602062,0.01638477296602062,False,93.75991349688302,94.75451350456458,False,False,3.0,4.0,3.0,4.0,True,True,-0.0,0.06744842569575613,0.0,600.0
PDK2,-0.23738697703567813,0.23738697703567813,False,100.74703005650784,101.21369193099063,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.6929422520758405,0.0,530.0
PDK3,0.03215921958037826,0.03215921958037826,True,117.24444808492284,118.9699987626718,False,False,15.0,16.0,7.0,8.0,True,True,-0.6931471805599454,-0.30506409762812187,0.0,908.0
PDLIM1,0.05327405389043256,0.05327405389043256,True,92.14557532618372,92.56443191850536,False,False,1.0,2.0,4.0,5.0,True,True,0.916290731874155,-0.05326480328906153,0.0,3068.0
PDLIM2,0.15001203743099506,0.15001203743099506,True,127.02771845363,127.54701053261093,False,False,158.0,159.0,72.0,73.0,True,True,-0.7784447610718406,0.2806559445107195,0.0,258.0
PDP1,0.5777482312701329,0.5777482312701329,True,96.961724530394,97.38003788433323,False,False,1.0,2.0,7.0,8.0,True,True,1.3862943611198904,0.2358721867984518,0.0,633.0
PDP2,0.19652844134945469,0.19652844134945469,True,108.3578599338316,109.62154619214964,False,False,7.0,8.0,5.0,6.0,True,True,-0.2876820724517808,-0.06780209883004118,0.0,779.0
PDPK1,0.2712510593448652,0.2712510593448652,True,132.11974135036644,132.84201600014362,False,False,309.0,310.0,183.0,184.0,True,True,-0.5216365398702063,0.09372487757963777,0.0,111.0
PDPR,-0.10836980582812554,0.10836980582812554,False,103.58429255471536,104.11942147684928,False,False,0.0,1.0,6.0,7.0,True,True,1.9459101490553132,0.09801231408679383,0.0,394.0
PDS5B,-0.07399018023502357,0.07399018023502357,False,118.12949209552689,119.2643066983748,False,False,41.0,42.0,23.0,24.0,True,True,-0.5596157879354227,-0.9421600438014985,0.0,347.0
PDSS1,0.5042604369757184,0.5042604369757184,True,120.3796667364733,121.09477772099116,False,False,112.0,113.0,31.0,32.0,True,True,-1.2616519159126143,0.11593124821802009,0.0,268.0
PDSS2,-0.5481602406162422,0.5481602406162422,False,173.60462983153042,174.3985922649609,False,False,1431.0,1432.0,942.0,943.0,True,True,-0.4177610648871335,-0.5808695544540381,0.0,79.0
PDXK,0.3713217228024804,0.3713217228024804,True,94.72283153381883,99.27572626741132,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.3904625181710594,0.0,564.0
PDXP,0.5200662106726143,0.5200662106726143,True,107.68064973954117,109.36208569090807,False,False,3.0,4.0,1.0,2.0,True,True,-0.6931471805599453,-0.038049451397435895,0.0,1405.0
PDZD8,0.6417429540682336,0.6417429540682336,True,104.01863803186605,104.45781370579708,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.28651230643590264,0.0,309.0
PEA15,0.4594276336989183,0.4594276336989183,True,98.76258920935852,99.74724181608524,False,False,2.0,3.0,2.0,3.0,True,True,-0.0,0.20000202283696186,0.0,310.0
PEBP1,0.498776886000584,0.498776886000584,True,100.21581858219062,103.68775464752136,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.5262438697455601,0.0,600.0
PEF1,0.5176711025011537,0.5176711025011537,True,87.24932343713381,94.14568645945748,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.5183134354862406,0.0,2022.0
PELI1,0.3519220605202739,0.3519220605202739,True,94.75078795064547,95.20516680923924,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.05072326321765066,0.0,843.0
PELO,0.5093956221883041,0.5093956221883041,True,129.43176666349453,130.10822956476423,False,False,274.0,275.0,162.0,163.0,True,True,-0.5230208968598093,0.3207144601075126,0.0,556.0
PEMT,0.22271877464897286,0.22271877464897286,True,101.1695997861119,101.92458899837736,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,-0.6222644338678717,0.0,429.0
PEPD,1.249303294515527,1.249303294515527,True,106.78354521765236,107.78616339062648,True,False,6.0,7.0,0.0,1.0,True,True,-1.9459101490553132,0.4985334305327434,1.0,542.0
PER1,0.703731119349029,0.703731119349029,True,98.65317941632358,99.40590046255954,False,False,2.0,3.0,1.0,1.0,True,False,-0.4054651081081645,-0.47642185935141235,0.0,401.0
PER2,0.4743791488486858,0.4743791488486858,True,91.19585034551083,91.79248020503458,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.39584559078943576,0.0,642.0
PERP,0.29320462733120584,0.29320462733120584,True,93.85333147803976,95.30027772528176,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.302003061734313,0.0,845.0
PEX10,0.33702454532699455,0.33702454532699455,True,99.87393289914264,100.28971788366997,False,False,3.0,4.0,0.0,1.0,True,True,-1.3862943611198906,-0.9211784885488279,0.0,969.0
PEX11A,0.1998604039671398,0.1998604039671398,True,101.56292275937854,101.89965943044416,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,0.19572442052801992,0.0,503.0
PEX11B,-0.42747980396229873,0.42747980396229873,False,117.8399554878828,118.7144838857455,False,False,10.0,11.0,0.0,1.0,True,True,-2.3978952727983707,0.3523056159831137,0.0,427.0
PEX12,0.34515598212259246,0.34515598212259246,True,99.15032348061747,99.4666862301916,False,False,1.0,2.0,1.0,1.0,True,False,-0.0,0.9090739079211149,0.0,521.0
PEX13,-0.49664857532255485,0.49664857532255485,False,103.66990245670854,104.84443907742504,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.2931544427806718,0.0,630.0
PEX16,0.4859121488134851,0.4859121488134851,True,110.3919956558754,110.87910931629928,False,False,5.0,6.0,35.0,36.0,True,True,1.791759469228055,-0.24725081420506662,0.0,696.0
PEX19,-0.4861892007439562,0.4861892007439562,False,107.59889854060026,111.16925016058109,False,False,6.0,7.0,8.0,9.0,True,True,0.25131442828090633,0.17049543579499638,0.0,954.0
PEX26,-0.07127872658157532,0.07127872658157532,False,100.16214818745888,101.75439858039886,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,-0.18063835261006872,0.0,662.0
PEX6,0.5038005853003735,0.5038005853003735,True,118.82195817864364,119.24615233178612,False,False,79.0,80.0,139.0,140.0,True,True,0.5596157879354227,-0.18873736647439876,0.0,457.0
PEX7,0.09936254530735626,0.09936254530735626,True,97.32687311106514,97.94160093806376,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.3305767080577854,0.0,978.0
PFDN1,0.7978906690812608,0.7978906690812608,True,99.3834049587552,100.70500748751353,False,False,5.0,6.0,6.0,7.0,True,True,0.15415067982725827,0.26795680345546685,0.0,407.0
PFDN4,1.2815493326425258,1.2815493326425258,True,123.29827320994478,124.34480713709014,True,False,74.0,75.0,12.0,12.0,True,False,-1.7525387560747734,1.9017203483507013,0.0,160.0
PFDN5,0.9591626746693087,0.9591626746693087,True,111.69856611301712,113.11436014941118,False,False,6.0,7.0,217.0,218.0,True,True,3.4385849137337754,0.08973833920149286,0.0,381.0
PFKFB3,0.8650930350992488,0.8650930350992488,True,99.17857466610728,99.67671364432152,False,False,1.0,2.0,2.0,2.0,True,False,0.4054651081081645,0.7038156572378591,0.0,750.0
PFKFB4,0.1860384333581625,0.1860384333581625,True,96.37004488470168,98.20432326772011,False,False,2.0,3.0,5.0,5.0,True,False,0.6931471805599452,0.4786705717550767,0.0,992.0
PFKM,0.4363587749135212,0.4363587749135212,True,109.46529629567968,110.39950696074725,False,False,1.0,2.0,39.0,40.0,True,True,2.995732273553991,0.6571697873741471,0.0,460.0
PFKP,0.08929323971431113,0.08929323971431113,True,106.18469173168164,112.45090278956776,False,False,8.0,9.0,1.0,2.0,True,True,-1.5040773967762742,-0.2894286685694245,0.0,672.0
PFN2,0.28916742856604116,0.28916742856604116,True,95.39445051934553,95.70129952415466,False,False,2.0,3.0,14.0,14.0,True,False,1.6094379124341003,0.29342214016471285,0.0,514.0
PGAM1,1.3010466751823078,1.3010466751823078,True,117.46621914457448,118.36662086237698,True,False,59.0,60.0,16.0,17.0,True,True,-1.2611312181658842,0.10860991879136445,0.0,126.0
PGAM5,0.5301891041569091,0.5301891041569091,True,90.236227336586,90.96874641982215,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,-0.4300157227706109,0.0,504.0
PGAP1,0.3837753994124687,0.3837753994124687,True,96.86520163649573,97.54780733350218,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,0.07561120064422752,0.0,398.0
PGAP2,1.1227702494472038,1.1227702494472038,True,128.2898370974839,129.02882423690895,False,False,229.0,230.0,4.0,4.0,True,False,-3.828641396489095,0.6371475417013471,0.0,103.0
PGAP3,0.2778328598442289,0.2778328598442289,True,108.3320340239839,108.7234390249264,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.3901485359524949,0.0,594.0
PGGHG,-0.01403466445076138,0.01403466445076138,False,97.60106378850514,97.91389516030976,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,-0.44215560863126213,0.0,447.0
PGK1,1.1122947991259664,1.1122947991259664,True,129.88635067339106,130.81290116486375,False,False,249.0,250.0,267.0,268.0,True,True,0.0695260626486105,0.7025451498816273,0.0,57.0
PGM1,0.33153512017591763,0.33153512017591763,True,111.3118013342322,112.66439284153871,False,False,10.0,11.0,43.0,44.0,True,True,1.3862943611198904,0.15186308655183114,0.0,369.0
PGM2,-0.02690666630405198,0.02690666630405198,False,93.39847467036044,94.7350027170362,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.22564157139511842,0.0,486.0
PGM2L1,0.024994607644190783,0.024994607644190783,True,108.96306175701756,109.31324910065906,False,False,1.0,2.0,4.0,5.0,True,True,0.916290731874155,0.25376532663638995,0.0,416.0
PGP,0.5418597636970002,0.5418597636970002,True,138.9297367964714,140.89378258210536,False,False,489.0,490.0,0.0,1.0,True,True,-6.194405391104672,1.1037136016914733,0.0,647.0
PGRMC1,0.3372092308023043,0.3372092308023043,True,100.09532533273143,103.16036365751418,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.07553336790289528,0.0,1017.0
PGRMC2,0.4059315573819897,0.4059315573819897,True,99.47000663236476,101.6120760767191,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.017743182954121275,0.0,454.0
PGS1,1.0854758860762947,1.0854758860762947,True,121.03875171538633,121.98165878826086,False,False,120.0,121.0,713.0,714.0,True,True,1.7750924167428428,-0.18514481164527463,0.0,118.0
PHACTR4,0.29909034240608834,0.29909034240608834,True,97.11213267423392,99.03076968070688,False,False,3.0,4.0,65.0,66.0,True,True,2.8033603809065344,-0.03959123405600096,0.0,1296.0
PHC1,1.0309331775777186,1.0309331775777186,True,97.08682839437118,97.5472764208532,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.8270801863814482,0.0,458.0
PHC2,0.5559026543889163,0.5559026543889163,True,101.88645692987996,102.6329738417349,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.8532875745023839,0.0,276.0
PHC3,0.37493778111262216,0.37493778111262216,True,109.1730065770335,109.84313531281524,False,False,3.0,4.0,0.0,1.0,True,True,-1.3862943611198906,-0.5742996661937426,0.0,139.0
PHF1,-0.5551765945457454,0.5551765945457454,False,93.87516223341792,94.78002278260888,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.15264069820037499,0.0,351.0
PHF10,0.01571465773109105,0.01571465773109105,True,113.31688393047143,113.83652087893222,False,False,49.0,50.0,296.0,297.0,True,True,1.7817091333745538,0.5875567021131881,0.0,35.0
PHF11,0.41964861796091846,0.41964861796091846,True,99.04753556527564,100.6476770767302,False,False,4.0,5.0,6.0,7.0,True,True,0.33647223662121295,0.6544017301842064,0.0,436.0
PHF12,0.7418887714426727,0.7418887714426727,True,121.55108860197696,122.2930622715899,False,False,122.0,123.0,187.0,188.0,True,True,0.42425760745753216,0.4005961179669673,0.0,266.0
PHF13,0.09443733119652173,0.09443733119652173,True,98.8250331968455,99.31673187193212,False,False,1.0,2.0,8.0,9.0,True,True,1.5040773967762742,0.3131089054619604,0.0,364.0
PHF14,-0.3860770640870613,0.3860770640870613,False,105.19924573273668,106.54015752958333,False,False,1.0,2.0,4.0,5.0,True,True,0.916290731874155,-0.2582077618170853,0.0,483.0
PHF19,0.4745414952289203,0.4745414952289203,True,110.4396146274766,111.71676333337275,False,False,4.0,5.0,142.0,143.0,True,True,3.3534067178258065,-0.16275972229712452,0.0,130.0
PHF2,-0.18891837664054906,0.18891837664054906,False,111.39724183052984,112.38353018825369,False,False,6.0,7.0,3.0,4.0,True,True,-0.5596157879354227,-0.9928347974821288,0.0,591.0
PHF20,0.41243058777121283,0.41243058777121283,True,123.58899053712784,124.677285948692,False,False,176.0,177.0,8.0,9.0,True,True,-2.9789251552376093,0.8019089863529869,0.0,688.0
PHF20L1,0.5244090531044131,0.5244090531044131,True,108.11186179297177,109.39566667116875,False,False,4.0,5.0,4.0,5.0,True,True,-0.0,0.989286259430073,0.0,532.0
PHF21A,0.17593438452694787,0.17593438452694787,True,103.34207200576564,104.8961175274138,False,False,6.0,7.0,3.0,4.0,True,True,-0.5596157879354227,0.08913572391022478,0.0,669.0
PHF3,0.5533537039596602,0.5533537039596602,True,133.03942271863255,135.39229834742656,False,False,214.0,215.0,219.0,220.0,True,True,0.022989518224699523,-0.10401030190852602,0.0,2237.0
PHF6,0.05620413038446581,0.05620413038446581,True,127.69807888442506,128.42438842808247,False,False,211.0,212.0,14.0,15.0,True,True,-2.6485360735698023,0.5447225634210744,0.0,209.0
PHF8,0.17469082913756853,0.17469082913756853,True,133.0097466011644,133.83766718063356,False,False,314.0,315.0,10.0,11.0,True,True,-3.3546773660272624,0.2634625619743482,0.0,307.0
PHGDH,0.44559717614947675,0.44559717614947675,True,94.31643506538651,96.77852633968786,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,1.1654918002035848,0.0,937.0
PHIP,0.6598698933202235,0.6598698933202235,True,122.06628583409145,123.44066203996276,False,False,119.0,120.0,4.0,5.0,True,True,-3.1780538303479453,0.18737489010556396,0.0,469.0
PHKA1,0.4836656682782094,0.4836656682782094,True,103.97741999327768,104.34212636862044,False,False,0.0,1.0,2.0,2.0,True,False,1.0986122886681098,0.1309665792586711,0.0,189.0
PHKA2,-0.04220320872284303,0.04220320872284303,False,110.37780196375938,110.87689967024453,False,False,7.0,8.0,4.0,5.0,True,False,-0.47000362924573547,-0.5620822979238932,0.0,527.0
PHKG2,0.6448835515520225,0.6448835515520225,True,101.75723886139868,102.79381592209596,False,False,7.0,8.0,4.0,5.0,True,True,-0.47000362924573547,0.1623306161518266,0.0,574.0
PHLDA1,0.23680397677092002,0.23680397677092002,True,101.41548673119225,102.02999860028515,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,-0.07157045563329831,0.0,1024.0
PHLDA2,0.19040643491715825,0.19040643491715825,True,95.37835196556338,95.67593804224111,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,-0.5084302866894892,0.0,443.0
PHLDA3,0.7431975614164297,0.7431975614164297,True,99.94266426760348,100.39421067310732,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.1646403933960469,0.0,349.0
PHLPP1,-0.007391335309632083,0.007391335309632083,False,103.36870202210967,104.16192120921264,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,-0.4652410091009123,0.0,781.0
PHLPP2,0.028185591481494722,0.028185591481494722,True,98.26025183066416,98.93453262435077,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,-0.11008119290234775,0.0,482.0
PHPT1,0.5212196071402807,0.5212196071402807,True,92.21865798746585,95.30013949879636,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.2130872019745899,0.0,507.0
PHRF1,0.10817742880345528,0.10817742880345528,True,94.12851184864849,94.77775857024552,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.23392758917216108,0.0,262.0
PHTF1,-0.24891365641328803,0.24891365641328803,False,101.71563219737028,102.89108550760074,False,False,1.0,2.0,8.0,9.0,True,True,1.5040773967762742,-0.5522748207865589,0.0,932.0
PHYH,-0.25880375511454656,0.25880375511454656,False,102.86921300956644,103.67801197251724,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,0.014674101355099766,0.0,907.0
PHYKPL,-0.03295314748072431,0.03295314748072431,False,105.76008727496765,106.22130984600892,False,False,5.0,6.0,3.0,4.0,True,True,-0.4054651081081644,0.024666540375806525,0.0,283.0
PI4K2B,-0.269833055743997,0.269833055743997,False,108.13356394270464,111.95798679702204,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.3984709475285206,0.0,834.0
PIAS2,0.024208798834134026,0.024208798834134026,True,102.08628850179804,102.8784696892199,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,0.8702672702515768,0.0,592.0
PIAS3,0.4501157646937953,0.4501157646937953,True,101.13472572423824,101.4264025731598,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,-0.1704804839583473,0.0,169.0
PIAS4,0.28800459719741767,0.28800459719741767,True,104.0095769955709,104.62454007703474,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.885429819156597,0.0,342.0
PICK1,-0.0309680459271241,0.0309680459271241,False,94.33234530841138,94.81618310941803,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.06734871235855161,0.0,497.0
PIDD1,-1.1268615094544556,1.1268615094544556,False,96.86741129307968,97.53497157489768,False,True,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-1.0852324295664662,0.0,582.0
PIEZO1,-0.2978333421631774,0.2978333421631774,False,94.68025940774294,95.14715265424256,False,False,1.0,2.0,3.0,4.0,True,True,0.6931471805599453,0.4361649442245328,0.0,394.0
PIF1,0.13458444789352722,0.13458444789352722,True,93.64116797923305,94.9904514339844,False,False,4.0,5.0,1.0,2.0,True,True,-0.916290731874155,-0.39889339523625367,0.0,988.0
PIGA,0.3550335326591312,0.3550335326591312,True,103.84855675174212,104.39355190252236,False,False,6.0,7.0,1.0,1.0,True,False,-1.252762968495368,0.44890918868437546,0.0,187.0
PIGC,0.9202771595626087,0.9202771595626087,True,101.3501189088748,102.3418533577806,False,False,3.0,4.0,4.0,5.0,True,True,0.2231435513142097,1.2527608283635439,0.0,1109.0
PIGG,0.37659739770609835,0.37659739770609835,True,100.11527610613102,100.75232139975428,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.1255311493417084,0.0,618.0
PIGH,-0.5251041686582567,0.5251041686582567,False,95.91359192297092,96.529211632678,False,False,1.0,2.0,258.0,259.0,True,True,4.863680881139592,0.11310573371289727,0.0,246.0
PIGK,0.013543979345023174,0.013543979345023174,True,98.10672305880465,99.4362652011,False,False,3.0,4.0,0.0,1.0,True,True,-1.3862943611198906,-0.31828964830912404,0.0,735.0
PIGM,0.8226458417740233,0.8226458417740233,True,104.05299005218278,104.84235080636336,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.26640383583189053,0.0,545.0
PIGN,0.08012404414733973,0.08012404414733973,True,116.73814232771372,117.6003734493344,False,False,17.0,18.0,37.0,38.0,True,False,0.7472144018302211,0.16917796170695554,0.0,402.0
PIGO,-0.4079819640260228,0.4079819640260228,False,117.83761990331344,118.79560067563388,False,False,7.0,8.0,5.0,6.0,True,True,-0.2876820724517808,-0.49821350173433526,0.0,1144.0
PIGQ,0.20218855564104216,0.20218855564104216,True,90.79224882864408,91.14794296639492,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.3306668684652964,0.0,1206.0
PIGT,-0.17506847904635608,0.17506847904635608,False,92.49986208095488,95.61869014496013,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.38002700002678813,0.0,1544.0
PIGU,-0.2336357239292725,0.2336357239292725,False,103.3668251047779,103.7121521991804,False,False,0.0,1.0,2.0,2.0,True,False,1.0986122886681098,0.0537950597496263,0.0,521.0
PIGV,0.012610290245525502,0.012610290245525502,True,99.93542767981278,100.64971644885382,False,False,6.0,7.0,8.0,9.0,True,True,0.25131442828090633,0.03412995060417047,0.0,1039.0
PIH1D1,0.6669224124196975,0.6669224124196975,True,101.96838652534127,103.07820769140284,False,False,0.0,1.0,2.0,3.0,True,False,1.0986122886681098,0.7567810664351303,0.0,435.0
PIK3C2A,0.45890667147554304,0.45890667147554304,True,90.9781772205246,91.52297773264584,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,0.39915140912094804,0.0,504.0
PIK3C2B,0.47094804482422,0.47094804482422,True,104.23928413775756,104.75912047292093,False,False,0.0,1.0,72.0,73.0,True,True,4.290459441148391,0.8190294859839792,0.0,352.0
PIK3C3,-0.6171273307267681,0.6171273307267681,False,107.04092432066626,108.11737453337024,False,False,10.0,11.0,0.0,1.0,True,True,-2.3978952727983707,0.45241394945408575,0.0,295.0
PIK3CA,0.041823392859996526,0.041823392859996526,True,96.96264759562138,99.24279638630276,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.7302075229953386,0.0,1692.0
PIK3CB,-0.1338511569920075,0.1338511569920075,False,97.1028732982526,98.13856894968768,False,False,1.0,2.0,3.0,4.0,True,True,0.6931471805599453,0.0032531701087003847,0.0,965.0
PIK3CD,0.815774417909653,0.815774417909653,True,118.7415891005,119.57632653813522,False,False,32.0,33.0,7.0,8.0,True,True,-1.4170660197866445,0.4778598930226398,1.0,470.0
PIK3CG,0.46142344707283656,0.46142344707283656,True,113.37532695095972,114.01182500198946,False,False,6.0,7.0,11.0,12.0,True,True,0.5389965007326871,-0.11976186638629763,1.0,319.0
PIK3IP1,0.049162178893215336,0.049162178893215336,True,99.48030894704468,99.83320050817484,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,0.035762302586389766,0.0,533.0
PIK3R2,0.5428728922692828,0.5428728922692828,True,108.1291225156971,109.41198279367678,False,False,5.0,6.0,2.0,3.0,True,True,-0.6931471805599452,0.0852245535791347,0.0,677.0
PIK3R4,0.038360446499043674,0.038360446499043674,True,103.52854292947733,104.2945123141866,False,False,11.0,12.0,138.0,139.0,True,True,2.449567283342691,0.27871321094911033,0.0,487.0
PIK3R5,0.4550913066271293,0.4550913066271293,True,100.58401254973,101.06568106989,False,False,0.0,1.0,4.0,5.0,True,True,1.6094379124341003,0.007239828259949362,0.0,214.0
PILRB,0.5372664623153905,0.5372664623153905,True,90.38409199683906,92.00616421559634,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.03193128338240773,0.0,781.0
